time/iterations,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/clip_fraction,train/entropy_loss,train/n_updates,train/clip_range,train/loss,train/value_loss,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/learning_rate,eval/mean_reward,eval/mean_ep_length
581,1189888,129.48,4.66,4002,297,0.0115966796875,-0.6195358820259571,2320,0.2,0.034449078142642975,0.1093987850472331,0.9392087459564209,-0.0026899315416812897,0.002532592,0.00025,,
582,1191936,128.8,4.62,4003,297,0.01123046875,-0.702618908137083,2324,0.2,0.03468547388911247,0.09969519264996052,0.9486167430877686,-0.0027855527587234974,0.0025443798,0.00025,,
583,1193984,129.51,4.59,4003,298,0.0538330078125,-0.6017448678612709,2328,0.2,0.03835762292146683,0.10668415389955044,0.9411563277244568,-0.0030202846974134445,0.0038559795,0.00025,,
584,1196032,129.16,4.56,4004,298,0.043701171875,-0.5593871101737022,2332,0.2,0.04880736768245697,0.1156803690828383,0.9368574619293213,-0.0019073122239205986,0.0031626641,0.00025,,
585,1198080,130.0,4.57,4004,299,0.0361328125,-0.5726114027202129,2336,0.2,0.03856288641691208,0.08952187187969685,0.9508426785469055,-0.001859431096818298,0.0039634975,0.00025,,
,1200000,,,,,0.030029296875,-0.577437624335289,2340,0.2,0.03945197910070419,0.11254411935806274,0.9370096921920776,-0.003228074172511697,0.004754503,0.00025,4.65,132.85
586,1200128,130.61,4.58,3977,301,,,,,,,,,,,,
587,1202176,130.63,4.59,3977,302,0.0396728515625,-0.6337905190885067,2344,0.2,0.0319741927087307,0.08368900325149298,0.9542573690414429,-0.0012520698946900666,0.006939947,0.00025,,
588,1204224,131.22,4.58,3977,302,0.031494140625,-0.6167886108160019,2348,0.2,0.03436066582798958,0.06581390625797212,0.9647620916366577,-0.00247813286841847,0.004742596,0.00025,,
589,1206272,130.39,4.61,3978,303,0.046142578125,-0.5987762250006199,2352,0.2,0.0268465094268322,0.0976786995306611,0.9490118622779846,-0.0018184365471825004,0.0062909313,0.00025,,
590,1208320,130.48,4.63,3978,303,0.0277099609375,-0.49938985519111156,2356,0.2,0.027978146448731422,0.09059490682557225,0.944054365158081,-0.0008777042385190725,0.003200031,0.00025,,
591,1210368,132.1,4.63,3979,304,0.0986328125,-0.5692510083317757,2360,0.2,0.051637083292007446,0.13319620303809643,0.915425181388855,-0.0035529012384358793,0.010549871,0.00025,,
592,1212416,131.84,4.6,3979,304,0.0269775390625,-0.6920571438968182,2364,0.2,0.02238256111741066,0.0711249855812639,0.9596892595291138,-0.0016630981408525258,0.004044657,0.00025,,
593,1214464,130.29,4.56,3980,305,0.04345703125,-0.5828448459506035,2368,0.2,0.0469856932759285,0.12259323848411441,0.9346749186515808,-0.004011865123175085,0.0072539505,0.00025,,
594,1216512,131.38,4.6,3980,305,0.0340576171875,-0.6132055930793285,2372,0.2,0.049254871904850006,0.1293808789923787,0.929532527923584,-0.0012748689041472971,0.0048279865,0.00025,,
595,1218560,132.33,4.64,3981,306,0.0155029296875,-0.682742964476347,2376,0.2,0.032380808144807816,0.0811080620624125,0.9568085074424744,-0.00198550547065679,0.0019158801,0.00025,,
596,1220608,133.7,4.75,3981,306,0.030517578125,-0.6329032070934772,2380,0.2,0.04958302900195122,0.1279070619493723,0.9305791854858398,-0.0017894587363116443,0.0040249852,0.00025,,
597,1222656,132.97,4.78,3981,307,0.0126953125,-0.652813620865345,2384,0.2,0.033181969076395035,0.09333037259057164,0.9531038403511047,-0.0018426800961606205,0.0016044544,0.00025,,
598,1224704,132.6,4.76,3982,307,0.0299072265625,-0.5770258344709873,2388,0.2,0.02026423253118992,0.06704277242533863,0.9617038369178772,-0.0029949804593343288,0.0038115482,0.00025,,
599,1226752,132.92,4.74,3982,308,0.0869140625,-0.5836584493517876,2392,0.2,0.03488875925540924,0.09344354504719377,0.9443570971488953,-0.004071020637638867,0.0069851615,0.00025,,
600,1228800,132.31,4.72,3983,308,0.0443115234375,-0.6527108326554298,2396,0.2,0.015682335942983627,0.07366715930402279,0.9559828639030457,-0.004017931729322299,0.0066323765,0.00025,,
601,1230848,132.09,4.8,3983,308,0.0401611328125,-0.5597742479294538,2400,0.2,0.039609454572200775,0.12070199102163315,0.9313675165176392,-0.0048930885386653244,0.0045971875,0.00025,,
602,1232896,131.54,4.74,3984,309,0.018310546875,-0.5978214591741562,2404,0.2,0.029464367777109146,0.08416568301618099,0.9537970423698425,-0.003007835679454729,0.002118439,0.00025,,
603,1234944,132.46,4.77,3984,309,0.0460205078125,-0.5569954253733158,2408,0.2,0.04682245850563049,0.11159336008131504,0.9413747787475586,-0.0028089206607546657,0.004643618,0.00025,,
604,1236992,133.11,4.85,3985,310,0.0347900390625,-0.6468784101307392,2412,0.2,0.024420246481895447,0.08526742504909635,0.9571771621704102,-0.0024714950122870505,0.0051072477,0.00025,,
605,1239040,131.0,4.78,3985,310,0.032958984375,-0.5566381867974997,2416,0.2,0.03933107107877731,0.09245052840560675,0.9559112191200256,-0.00158051832113415,0.004768185,0.00025,,
606,1241088,130.19,4.73,3986,311,0.017578125,-0.5072080474346876,2420,0.2,0.03331035375595093,0.09633229114115238,0.9414003491401672,-0.0026950291940011084,0.00265889,0.00025,,
607,1243136,129.84,4.65,3986,311,0.0130615234375,-0.5678963474929333,2424,0.2,0.03480587154626846,0.08875875966623425,0.9478382468223572,-0.0020112129859626293,0.0024522687,0.00025,,
608,1245184,130.57,4.65,3987,312,0.0218505859375,-0.5315645541995764,2428,0.2,0.04438518360257149,0.10689323768019676,0.9402385354042053,-0.0024615971778985113,0.0034348306,0.00025,,
609,1247232,128.06,4.45,3987,312,0.0198974609375,-0.5569205991923809,2432,0.2,0.03534862771630287,0.08514898456633091,0.9491456747055054,-0.001780714635970071,0.0038458058,0.00025,,
610,1249280,127.76,4.42,3988,313,0.046142578125,-0.49440448731184006,2436,0.2,0.029439598321914673,0.10727769043296576,0.9317713975906372,-0.004341131774708629,0.004839411,0.00025,,
611,1251328,130.65,4.48,3988,313,0.0218505859375,-0.5825479328632355,2440,0.2,0.04265185818076134,0.09817169979214668,0.9408712983131409,-0.0017520144756417722,0.0036385714,0.00025,,
612,1253376,131.69,4.55,3989,314,0.032470703125,-0.5876720957458019,2444,0.2,0.03735099732875824,0.1012380588799715,0.9354903101921082,-0.002317369857337326,0.0050290413,0.00025,,
613,1255424,130.66,4.47,3989,314,0.0223388671875,-0.6099091731011868,2448,0.2,0.040665317326784134,0.09420923981815577,0.943637490272522,-0.0006523698393721133,0.004172942,0.00025,,
614,1257472,130.5,4.49,3990,315,0.0213623046875,-0.4899100437760353,2452,0.2,0.04210074990987778,0.09494643332436681,0.9415256381034851,-0.002261636283947155,0.0025420184,0.00025,,
615,1259520,131.76,4.54,3990,315,0.0240478515625,-0.544126845896244,2456,0.2,0.03583860397338867,0.10710641089826822,0.9351709485054016,-0.0028674554778262973,0.0019404723,0.00025,,
616,1261568,131.54,4.57,3991,316,0.029541015625,-0.5661693885922432,2460,0.2,0.02798878587782383,0.09924455173313618,0.9454382061958313,-0.003252217167755589,0.004078175,0.00025,,
617,1263616,131.58,4.64,3991,316,0.0406494140625,-0.5753129199147224,2464,0.2,0.030465472489595413,0.09004566073417664,0.9506356716156006,-0.0027352722827345133,0.0043341876,0.00025,,
618,1265664,130.66,4.65,3991,317,0.0494384765625,-0.5814487561583519,2468,0.2,0.03407943993806839,0.09673674451187253,0.9442754983901978,-0.0025291490892414004,0.0071636993,0.00025,,
619,1267712,130.04,4.66,3992,317,0.01806640625,-0.6103901416063309,2472,0.2,0.050766099244356155,0.12377441860735416,0.9320030808448792,-0.0015183374052867293,0.002171908,0.00025,,
620,1269760,131.81,4.7,3993,317,0.020263671875,-0.5334573686122894,2476,0.2,0.03761809319257736,0.09864548221230507,0.942920446395874,-0.0016550894943065941,0.0022927877,0.00025,,
621,1271808,131.55,4.68,3993,318,0.0205078125,-0.6059341505169868,2480,0.2,0.0378662645816803,0.09398103458806872,0.9482874870300293,-0.001839465112425387,0.003364361,0.00025,,
622,1273856,131.49,4.73,3993,318,0.0177001953125,-0.5925169438123703,2484,0.2,0.05684550106525421,0.13884046394377947,0.9152513742446899,-0.001537862524855882,0.0036096252,0.00025,,
623,1275904,131.6,4.7,3994,319,0.0135498046875,-0.6366203092038631,2488,0.2,0.03058493509888649,0.09471681574359536,0.9427163004875183,-0.002959207777166739,0.0033164774,0.00025,,
624,1277952,131.54,4.69,3994,319,0.0233154296875,-0.588947169482708,2492,0.2,0.031288765370845795,0.09043779643252492,0.9504746198654175,-0.002877169958082959,0.00298631,0.00025,,
625,1280000,132.26,4.67,3995,320,0.037353515625,-0.5802816152572632,2496,0.2,0.04091377556324005,0.10125350253656507,0.94337397813797,-0.0015268559218384326,0.002762799,0.00025,,
626,1282048,132.35,4.68,3995,320,0.0169677734375,-0.6372135542333126,2500,0.2,0.04439420625567436,0.10577493999153376,0.9446153044700623,-0.002296994993230328,0.0034041703,0.00025,,
627,1284096,132.85,4.75,3996,321,0.01318359375,-0.5426665246486664,2504,0.2,0.043259911239147186,0.11234280746430159,0.9435539245605469,-0.001929325080709532,0.0022562684,0.00025,,
628,1286144,133.54,4.78,3996,321,0.0238037109375,-0.668656162917614,2508,0.2,0.042422860860824585,0.11815073294565082,0.9362688660621643,-0.0034284681896679103,0.003251916,0.00025,,
629,1288192,133.53,4.74,3997,322,0.0272216796875,-0.6430410109460354,2512,0.2,0.025362560525536537,0.10045583778992295,0.9410960078239441,-0.0032278358412440866,0.004568764,0.00025,,
630,1290240,132.75,4.68,3997,322,0.011962890625,-0.5708088092505932,2516,0.2,0.04010588675737381,0.10248656570911407,0.9418156743049622,-0.0019422836776357144,0.00221923,0.00025,,
631,1292288,133.74,4.76,3998,323,0.024658203125,-0.6026086322963238,2520,0.2,0.025252267718315125,0.07963480753824115,0.9544268846511841,-0.004297991108614951,0.0037610782,0.00025,,
632,1294336,133.74,4.79,3998,323,0.0147705078125,-0.6727381348609924,2524,0.2,0.02778477966785431,0.08871502242982388,0.9524706602096558,-0.0012051575322402641,0.0024205905,0.00025,,
633,1296384,134.74,4.89,3999,324,0.028076171875,-0.6517800278961658,2528,0.2,0.058821603655815125,0.14791410136967897,0.9238170385360718,-0.00294681589002721,0.004379223,0.00025,,
634,1298432,133.47,4.87,3999,324,0.02783203125,-0.685345396399498,2532,0.2,0.03531472384929657,0.10915745282545686,0.9396343231201172,-0.0019014947465620935,0.0037539918,0.00025,,
,1300000,,,,,0.0472412109375,-0.5701370276510715,2536,0.2,0.039190229028463364,0.11697936709970236,0.9331713914871216,-0.00407041609287262,0.00683502,0.00025,4.65,130.55
635,1300480,133.01,4.82,3976,327,,,,,,,,,,,,
636,1302528,133.14,4.85,3976,327,0.02734375,-0.5613977201282978,2540,0.2,0.04176320880651474,0.13202562276273966,0.931067168712616,-0.002228475786978379,0.0019653137,0.00025,,
637,1304576,131.63,4.8,3976,328,0.0343017578125,-0.5525367185473442,2544,0.2,0.039157669991254807,0.105655656196177,0.9439526200294495,-0.0025673146883491427,0.0031510685,0.00025,,
638,1306624,131.67,4.7,3977,328,0.0224609375,-0.5310462731868029,2548,0.2,0.05121161416172981,0.11052714847028255,0.939167857170105,-0.0029038029024377465,0.0023164714,0.00025,,
639,1308672,130.71,4.62,3977,328,0.029052734375,-0.6445049494504929,2552,0.2,0.03329154849052429,0.10328100295737386,0.9438703656196594,-0.003440789965679869,0.0033811717,0.00025,,
640,1310720,130.66,4.64,3978,329,0.021484375,-0.6076628863811493,2556,0.2,0.038717493414878845,0.09633836522698402,0.9474610090255737,-0.0018962319300044328,0.0036671548,0.00025,,
641,1312768,130.1,4.55,3978,329,0.043701171875,-0.5992017313838005,2560,0.2,0.033475376665592194,0.0971309863962233,0.9454026222229004,-0.0033361789828632027,0.0037235315,0.00025,,
642,1314816,130.01,4.56,3979,330,0.023681640625,-0.5676039420068264,2564,0.2,0.021517140790820122,0.07718028337694705,0.9540698528289795,-0.001749549905071035,0.0024308846,0.00025,,
643,1316864,131.05,4.57,3979,330,0.0484619140625,-0.6109474040567875,2568,0.2,0.022346198558807373,0.07614234602078795,0.9585742950439453,-0.003246069885790348,0.0043548546,0.00025,,
644,1318912,131.25,4.62,3980,331,0.0360107421875,-0.6351148150861263,2572,0.2,0.022861141711473465,0.08869807934388518,0.9494152069091797,-0.003888133418513462,0.004427823,0.00025,,
645,1320960,131.61,4.69,3980,331,0.0198974609375,-0.6107052266597748,2576,0.2,0.03849392756819725,0.08556330157443881,0.9537549614906311,-0.00202512156101875,0.0033403016,0.00025,,
646,1323008,133.11,4.67,3981,332,0.0225830078125,-0.6770746447145939,2580,0.2,0.03934954106807709,0.11297212028875947,0.9393025636672974,-0.0023700119636487216,0.0021626502,0.00025,,
647,1325056,133.27,4.68,3981,332,0.00732421875,-0.6505705788731575,2584,0.2,0.02694644406437874,0.08867699792608619,0.9528719186782837,-0.001611469459021464,0.002321098,0.00025,,
648,1327104,134.52,4.78,3982,333,0.0272216796875,-0.5896395556628704,2588,0.2,0.034067802131175995,0.10263902833685279,0.9438157677650452,-0.002902504551457241,0.0040205903,0.00025,,
649,1329152,134.71,4.83,3982,333,0.046875,-0.6202383264899254,2592,0.2,0.033400893211364746,0.0979250269010663,0.9490901231765747,-0.0029355831211432815,0.0028195423,0.00025,,
650,1331200,133.94,4.77,3983,334,0.0281982421875,-0.5872731395065784,2596,0.2,0.03723420947790146,0.09759778715670109,0.9481493234634399,-0.0017953472561202943,0.0029553962,0.00025,,
651,1333248,133.83,4.68,3983,334,0.0135498046875,-0.6125687696039677,2600,0.2,0.045366689562797546,0.10508860042318702,0.9410315155982971,-0.0010038691252702847,0.0020389273,0.00025,,
652,1335296,132.55,4.65,3984,335,0.05322265625,-0.5962873995304108,2604,0.2,0.05070188641548157,0.129406975582242,0.9313473105430603,-0.001463455322664231,0.0048618354,0.00025,,
653,1337344,130.49,4.65,3984,335,0.02197265625,-0.5929577872157097,2608,0.2,0.04660363122820854,0.12018620641902089,0.9295247793197632,-0.0037771524221170694,0.0044213925,0.00025,,
654,1339392,131.97,4.7,3984,336,0.0341796875,-0.4939019903540611,2612,0.2,0.04190944507718086,0.10967860231176019,0.932633638381958,-0.0030939171265345067,0.0039032965,0.00025,,
655,1341440,132.85,4.71,3985,336,0.0245361328125,-0.7012253850698471,2616,0.2,0.03561289608478546,0.12073943857103586,0.9249370694160461,-0.003200697770807892,0.0030013314,0.00025,,
656,1343488,133.67,4.72,3985,337,0.0887451171875,-0.6554732210934162,2620,0.2,0.031481433659791946,0.10450260527431965,0.9377825260162354,-0.0021063860040158033,0.008077286,0.00025,,
657,1345536,132.56,4.78,3986,337,0.0396728515625,-0.5732702985405922,2624,0.2,0.04607009515166283,0.11451899958774447,0.9376968145370483,-0.00341415565344505,0.0036466718,0.00025,,
658,1347584,132.3,4.82,3986,338,0.0263671875,-0.5836064592003822,2628,0.2,0.05800618976354599,0.1462968927808106,0.923163890838623,-0.0027845831937156618,0.0032857086,0.00025,,
659,1349632,132.57,4.84,3986,338,0.026611328125,-0.535364618524909,2632,0.2,0.040362872183322906,0.10583910020068288,0.9483503699302673,-0.0024025006277952343,0.004011274,0.00025,,
660,1351680,134.43,4.86,3987,338,0.0361328125,-0.5813474208116531,2636,0.2,0.04707162827253342,0.1167486384510994,0.9366989135742188,-0.002573422505520284,0.00462019,0.00025,,
661,1353728,134.85,4.89,3987,339,0.0379638671875,-0.6258995532989502,2640,0.2,0.04694579541683197,0.12686155317351222,0.9314468502998352,-0.0016636146465316415,0.0028576152,0.00025,,
662,1355776,133.11,4.77,3988,339,0.0213623046875,-0.628432959318161,2644,0.2,0.04849664866924286,0.11010610777884722,0.9475483894348145,-0.0029007297416683286,0.0067938874,0.00025,,
663,1357824,134.53,4.91,3988,340,0.0291748046875,-0.5737937502563,2648,0.2,0.04810958355665207,0.1271249088458717,0.9379922151565552,-0.0026177503168582916,0.0037475796,0.00025,,
664,1359872,132.94,4.81,3988,340,0.0286865234375,-0.585517305880785,2652,0.2,0.04517822340130806,0.11680362792685628,0.9429728388786316,-0.0016121960652526468,0.0042231283,0.00025,,
665,1361920,134.71,4.9,3989,341,0.028564453125,-0.5554379038512707,2656,0.2,0.043943777680397034,0.12205551331862807,0.9378611445426941,-0.002278364554513246,0.0035370078,0.00025,,
666,1363968,133.67,4.95,3989,341,0.047607421875,-0.6941138952970505,2660,0.2,0.0396462045609951,0.11235307483002543,0.9392284154891968,-0.002857280691387132,0.004827992,0.00025,,
667,1366016,133.29,4.98,3990,342,0.0362548828125,-0.5758165456354618,2664,0.2,0.037475068122148514,0.1287897932343185,0.9284319877624512,-0.0046340880217030644,0.0051915073,0.00025,,
668,1368064,134.23,5.02,3990,342,0.04736328125,-0.5858725570142269,2668,0.2,0.04357606917619705,0.1281623221002519,0.9292239546775818,-0.0020455601916182786,0.0064014206,0.00025,,
669,1370112,132.62,4.98,3990,343,0.0599365234375,-0.6229224391281605,2672,0.2,0.04845114052295685,0.11701038060709834,0.9383550882339478,-0.004217933681502473,0.008138846,0.00025,,
670,1372160,133.48,5.09,3991,343,0.030517578125,-0.5769026912748814,2676,0.2,0.05985333025455475,0.13703407254070044,0.9305923581123352,-0.0026623573212418705,0.0040098964,0.00025,,
671,1374208,134.13,5.1,3991,344,0.0286865234375,-0.5773356631398201,2680,0.2,0.039013635367155075,0.10612052399665117,0.9465106725692749,-0.004306261500460096,0.0045060944,0.00025,,
672,1376256,134.29,5.12,3991,344,0.08837890625,-0.6625669896602631,2684,0.2,0.04467685520648956,0.15098962234333158,0.9269900918006897,-0.003040046591195278,0.005682923,0.00025,,
673,1378304,134.49,5.08,3992,345,0.0426025390625,-0.586037989705801,2688,0.2,0.06299431622028351,0.14738629292696714,0.9248046875,-0.004210624290863052,0.0054491484,0.00025,,
674,1380352,135.14,5.07,3992,345,0.0311279296875,-0.6212206110358238,2692,0.2,0.04037930816411972,0.12403023801743984,0.9340636730194092,-0.005568288805079646,0.0049104528,0.00025,,
675,1382400,134.51,5.04,3993,346,0.050537109375,-0.6223277300596237,2696,0.2,0.0675150454044342,0.15866669826209545,0.9231706261634827,-0.0012406203313730657,0.008869849,0.00025,,
676,1384448,134.37,5.05,3993,346,0.065673828125,-0.5978044979274273,2700,0.2,0.04965149238705635,0.144279174041003,0.9295738935470581,-0.006627037248108536,0.0051430343,0.00025,,
677,1386496,134.78,5.03,3994,347,0.031982421875,-0.6062624827027321,2704,0.2,0.04086235910654068,0.11946418322622776,0.9426257610321045,-0.0036036099772900343,0.0039001442,0.00025,,
678,1388544,134.04,4.98,3994,347,0.025146484375,-0.4996975567191839,2708,0.2,0.058465730398893356,0.13962261658161879,0.9324868321418762,-0.0033779544464778155,0.0032688247,0.00025,,
679,1390592,133.63,4.9,3995,348,0.030517578125,-0.6162290722131729,2712,0.2,0.04596433416008949,0.11147493543103337,0.946139931678772,-0.0019420069002080709,0.006451087,0.00025,,
680,1392640,133.6,4.94,3995,348,0.0343017578125,-0.5703189671039581,2716,0.2,0.04862431436777115,0.11320802383124828,0.9375949501991272,-0.0037441239110194147,0.0044634794,0.00025,,
681,1394688,133.89,4.98,3995,349,0.0635986328125,-0.6305937394499779,2720,0.2,0.03429756313562393,0.12016880791634321,0.9397737979888916,-0.0054239038727246225,0.0071236975,0.00025,,
682,1396736,134.45,4.99,3996,349,0.049560546875,-0.5837885960936546,2724,0.2,0.06072802096605301,0.1432677898555994,0.9279481768608093,-0.0022757916594855487,0.0055556204,0.00025,,
683,1398784,133.36,4.87,3996,349,0.05712890625,-0.7001462839543819,2728,0.2,0.027542322874069214,0.09222523681819439,0.952423632144928,-0.006695852935081348,0.0048452476,0.00025,,
,1400000,,,,,0.053955078125,-0.5637959912419319,2732,0.2,0.03895768150687218,0.121824711561203,0.9255738258361816,-0.006256412249058485,0.004558171,0.00025,4.95,135.6
684,1400832,133.96,4.95,3974,352,,,,,,,,,,,,
685,1402880,133.38,4.94,3974,352,0.04638671875,-0.5686830338090658,2736,0.2,0.048377834260463715,0.1435618745163083,0.9207920432090759,-0.005403396382462233,0.004451587,0.00025,,
686,1404928,132.2,4.92,3975,353,0.0562744140625,-0.5109905898571014,2740,0.2,0.03784426301717758,0.12044810131192207,0.9302910566329956,-0.005287772393785417,0.007277229,0.00025,,
687,1406976,131.28,4.89,3975,353,0.0482177734375,-0.5285827610641718,2744,0.2,0.0630338191986084,0.1524368254467845,0.9122457504272461,-0.0039566513150930405,0.006294738,0.00025,,
688,1409024,132.76,4.92,3976,354,0.0406494140625,-0.5661799907684326,2748,0.2,0.04402470588684082,0.14927949756383896,0.9098060131072998,-0.004562965390505269,0.006091249,0.00025,,
689,1411072,131.97,4.93,3976,354,0.0579833984375,-0.5987364836037159,2752,0.2,0.05496754124760628,0.1394598106853664,0.9211422204971313,-0.004470872459933162,0.0076903477,0.00025,,
690,1413120,133.12,4.98,3977,355,0.0537109375,-0.5716005340218544,2756,0.2,0.04964227229356766,0.14671295741572976,0.9178785085678101,-0.004187112470390275,0.0072862403,0.00025,,
691,1415168,132.62,4.9,3977,355,0.0511474609375,-0.6202506385743618,2760,0.2,0.034158751368522644,0.12455905741080642,0.9337459206581116,-0.0028626906278077513,0.0055193827,0.00025,,
692,1417216,133.73,4.88,3978,356,0.0640869140625,-0.5190834812819958,2764,0.2,0.052989616990089417,0.16690191347151995,0.9017125368118286,-0.006800944363931194,0.0058434857,0.00025,,
693,1419264,134.19,4.84,3978,356,0.0621337890625,-0.5802102014422417,2768,0.2,0.04885750263929367,0.1381205404177308,0.9259049892425537,-0.0029323359485715628,0.007788887,0.00025,,
694,1421312,133.96,4.82,3979,357,0.0509033203125,-0.5923510938882828,2772,0.2,0.07197710871696472,0.1566574051976204,0.9160343408584595,-0.0034444406628608704,0.004400721,0.00025,,
695,1423360,134.51,4.8,3979,357,0.04931640625,-0.6114485114812851,2776,0.2,0.04655534774065018,0.14066861802712083,0.9186121821403503,-0.00568848688271828,0.005411,0.00025,,
696,1425408,133.88,4.83,3980,358,0.0430908203125,-0.5909634195268154,2780,0.2,0.051674388349056244,0.14316478231921792,0.9198130369186401,-0.0026022696984000504,0.0048403335,0.00025,,
697,1427456,133.93,4.96,3980,358,0.0537109375,-0.5546187311410904,2784,0.2,0.05973729491233826,0.15862656943500042,0.8998473882675171,-0.002997277828399092,0.0052403593,0.00025,,
698,1429504,135.02,5.05,3981,359,0.0341796875,-0.5485885143280029,2788,0.2,0.07647760212421417,0.17455613519996405,0.9013058543205261,-0.005273763061268255,0.0047859405,0.00025,,
699,1431552,136.16,5.1,3981,359,0.066650390625,-0.6283116973936558,2792,0.2,0.0759529247879982,0.19638329837471247,0.888636589050293,-0.0045951395586598665,0.0072562555,0.00025,,
700,1433600,137.22,5.17,3981,360,0.0509033203125,-0.6563464030623436,2796,0.2,0.055181197822093964,0.14845220418646932,0.9218280911445618,-0.003796671226155013,0.00939695,0.00025,,
701,1435648,135.9,5.17,3982,360,0.0648193359375,-0.557191226631403,2800,0.2,0.04497572034597397,0.1415216983295977,0.9202229380607605,-0.004218816407956183,0.010400144,0.00025,,
702,1437696,137.12,5.24,3982,360,0.079345703125,-0.521555682644248,2804,0.2,0.04346930608153343,0.16211708402261138,0.9071447253227234,-0.005958017543889582,0.011416229,0.00025,,
703,1439744,137.74,5.16,3983,361,0.0498046875,-0.5498261172324419,2808,0.2,0.04963650926947594,0.12479952955618501,0.9374974966049194,-0.00403682331671007,0.008313031,0.00025,,
704,1441792,137.41,5.09,3983,361,0.0347900390625,-0.6499710641801357,2812,0.2,0.04319779574871063,0.14495051093399525,0.9257033467292786,-0.003256531141232699,0.004669038,0.00025,,
705,1443840,137.14,5.07,3984,362,0.0205078125,-0.5241293776780367,2816,0.2,0.07914896309375763,0.17322503216564655,0.9180946350097656,-0.0035173400538042188,0.0035445038,0.00025,,
706,1445888,136.0,5.07,3984,362,0.0570068359375,-0.5460431948304176,2820,0.2,0.07401007413864136,0.16239266842603683,0.9136841297149658,-0.002825088013196364,0.010480758,0.00025,,
707,1447936,135.71,5.05,3985,363,0.035888671875,-0.5656101554632187,2824,0.2,0.050628986209630966,0.1580433426424861,0.9224575757980347,-0.00411154207540676,0.0033820593,0.00025,,
708,1449984,135.24,5.03,3985,363,0.0655517578125,-0.5768750235438347,2828,0.2,0.04539516195654869,0.10121156927198172,0.9481911659240723,-0.003306557540781796,0.008000476,0.00025,,
709,1452032,135.73,5.0,3986,364,0.0535888671875,-0.5720182545483112,2832,0.2,0.04426601156592369,0.11435072729364038,0.9431701302528381,-0.004935806296998635,0.007054297,0.00025,,
710,1454080,134.51,4.95,3986,364,0.0523681640625,-0.5696414671838284,2836,0.2,0.04481537640094757,0.11336108623072505,0.9410355091094971,-0.0033773891627788544,0.005415688,0.00025,,
711,1456128,135.23,5.0,3987,365,0.0384521484375,-0.5448825117200613,2840,0.2,0.03692735731601715,0.10811931686475873,0.9459357261657715,-0.0043797026155516505,0.00876395,0.00025,,
712,1458176,136.43,5.07,3987,365,0.0323486328125,-0.5747454278171062,2844,0.2,0.03202243521809578,0.12170452158898115,0.9434014558792114,-0.003960762929636985,0.0060373126,0.00025,,
713,1460224,136.49,5.07,3988,366,0.0367431640625,-0.67794044688344,2848,0.2,0.045088931918144226,0.14768129168078303,0.9340047836303711,-0.004098925914149731,0.004561209,0.00025,,
714,1462272,136.57,5.02,3988,366,0.04248046875,-0.5644838958978653,2852,0.2,0.040940143167972565,0.14383714739233255,0.9377207159996033,-0.00471748854033649,0.0061498974,0.00025,,
715,1464320,136.27,5.08,3988,367,0.0186767578125,-0.5954099409282207,2856,0.2,0.05573306977748871,0.14732774021103978,0.9307126998901367,-0.0033332453458569944,0.003270051,0.00025,,
716,1466368,134.89,5.15,3989,367,0.033203125,-0.5324089732021093,2860,0.2,0.055923499166965485,0.1278452123515308,0.9348997473716736,-0.005384818272432312,0.005545983,0.00025,,
717,1468416,135.53,5.22,3989,368,0.064208984375,-0.5223379470407963,2864,0.2,0.0628514289855957,0.15454064682126045,0.9139436483383179,-0.005407291260780767,0.008549061,0.00025,,
718,1470464,135.24,5.22,3990,368,0.0762939453125,-0.6405609138309956,2868,0.2,0.07566740363836288,0.16728950757533312,0.9126576781272888,-0.00581020227400586,0.011495414,0.00025,,
719,1472512,135.39,5.19,3990,368,0.0775146484375,-0.584995936602354,2872,0.2,0.08712954074144363,0.1788135119713843,0.9074996709823608,-0.006908794865012169,0.011315383,0.00025,,
720,1474560,134.86,5.15,3991,369,0.0445556640625,-0.6520425714552402,2876,0.2,0.039220716804265976,0.13083923375234008,0.9292663931846619,-0.004235092346789315,0.0063804067,0.00025,,
721,1476608,135.14,5.17,3991,369,0.0340576171875,-0.5381184555590153,2880,0.2,0.06561437994241714,0.1629394544288516,0.9136857390403748,-0.003718386695254594,0.005256214,0.00025,,
722,1478656,136.05,5.14,3992,370,0.0352783203125,-0.5991886854171753,2884,0.2,0.05085638910531998,0.14325728546828032,0.9212806224822998,-0.005503207066794857,0.005874808,0.00025,,
723,1480704,137.69,5.12,3992,370,0.021728515625,-0.5875007212162018,2888,0.2,0.045049019157886505,0.11610678816214204,0.9387617707252502,-0.0038987688021734357,0.0030166453,0.00025,,
724,1482752,136.01,4.99,3992,371,0.0477294921875,-0.589185006916523,2892,0.2,0.06732966005802155,0.15377238299697638,0.9259093403816223,-0.0021485030883923173,0.00319211,0.00025,,
725,1484800,136.23,4.95,3993,371,0.02490234375,-0.5390876773744822,2896,0.2,0.05096108838915825,0.13705628411844373,0.9236469864845276,-0.005539304576814175,0.0046990584,0.00025,,
