time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/explained_variance,train/loss,train/policy_gradient_loss,train/entropy_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/learning_rate,train/n_updates,train/value_loss,eval/mean_reward,eval/mean_ep_length
1492992,213.22,729,3956,12.11,377,0.8615248203277588,0.2651499807834625,-0.00337125567602925,-0.2969073913991451,0.2,0.007920198,0.0400390625,0.00025,2912,0.6377895530313253,,
1495040,217.64,730,3957,12.32,377,0.7480518817901611,0.38364216685295105,-0.0016069998091552407,-0.26223140861839056,0.2,0.005353925,0.044921875,0.00025,2916,0.8576382547616959,,
1497088,215.94,731,3958,12.29,378,0.9093788266181946,0.20095297694206238,0.0012866186443716288,-0.31474449299275875,0.2,0.0053844787,0.045166015625,0.00025,2920,0.4507787600159645,,
1499136,216.74,732,3959,12.34,378,0.8307790756225586,0.2687377333641052,-0.0024816767836455256,-0.27859673649072647,0.2,0.004315034,0.0400390625,0.00025,2924,0.6318514812737703,,
1500000,,,,,,0.8785647749900818,0.2128133624792099,-0.0012236031470820308,-0.2751498846337199,0.2,0.0048106574,0.044189453125,0.00025,2928,0.5171358846127987,11.85,211.3
1501184,215.36,733,3919,12.24,383,,,,,,,,,,,,
1503232,216.68,734,3920,12.32,383,0.8314251899719238,0.34999290108680725,-0.0022008783416822553,-0.2809308860450983,0.2,0.005330975,0.0322265625,0.00025,2932,0.8403848968446255,,
1505280,217.2,735,3922,12.35,383,0.7769404649734497,0.31713882088661194,-0.00040220055961981416,-0.26084593776613474,0.2,0.004591472,0.0272216796875,0.00025,2936,0.7786797098815441,,
1507328,216.14,736,3923,12.26,384,0.8597780466079712,0.23631511628627777,-0.001969786884728819,-0.2824884504079819,0.2,0.00467089,0.057373046875,0.00025,2940,0.5845634434372187,,
1509376,216.95,737,3924,12.25,384,0.8053404688835144,0.3037763237953186,-0.0006994663272053003,-0.23754669167101383,0.2,0.0043441984,0.029296875,0.00025,2944,0.8011839985847473,,
1511424,218.0,738,3925,12.3,385,0.8929302096366882,0.23100781440734863,0.003997085732407868,-0.258556324057281,0.2,0.0061668647,0.049072265625,0.00025,2948,0.49338510632514954,,
1513472,218.51,739,3926,12.36,385,0.8258458971977234,0.29267990589141846,-0.0019135357288178056,-0.25473158061504364,0.2,0.0042755366,0.031982421875,0.00025,2952,0.7246812507510185,,
1515520,217.4,740,3927,12.3,385,0.876968264579773,0.23287233710289001,-0.0011680744937621057,-0.29987855814397335,0.2,0.00837819,0.047607421875,0.00025,2956,0.5405483543872833,,
1517568,216.36,741,3928,12.33,386,0.847905695438385,0.2598118185997009,-0.0006935108103789389,-0.22836294118314981,0.2,0.0058176834,0.0455322265625,0.00025,2960,0.629378717392683,,
1519616,216.5,742,3930,12.32,386,0.8698155879974365,0.3125682771205902,-0.0018996527360286564,-0.22856480907648802,0.2,0.0049295817,0.0333251953125,0.00025,2964,0.6427807994186878,,
1521664,217.52,743,3931,12.45,387,0.8424593210220337,0.29094234108924866,-0.0007273550145328045,-0.21566823311150074,0.2,0.0034765408,0.0277099609375,0.00025,2968,0.6395885795354843,,
1523712,216.49,744,3932,12.41,387,0.8920350074768066,0.24410131573677063,-2.8720241971313953e-06,-0.25763829331845045,0.2,0.0041816286,0.0457763671875,0.00025,2972,0.5827230736613274,,
1525760,214.34,745,3933,12.33,387,0.8000190854072571,0.3637182414531708,0.0017569970805197954,-0.22463910654187202,0.2,0.010152894,0.057373046875,0.00025,2976,0.7921496704220772,,
1527808,214.91,746,3934,12.36,388,0.8519220352172852,0.22522445023059845,0.0015702814271207899,-0.2054067449644208,0.2,0.0073611476,0.043701171875,0.00025,2980,0.5150378942489624,,
1529856,214.13,747,3934,12.33,388,0.8755097985267639,0.27955886721611023,-0.00030845400760881603,-0.26293942891061306,0.2,0.0043528806,0.0289306640625,0.00025,2984,0.6171753220260143,,
1531904,211.83,748,3936,12.17,389,0.8402270078659058,0.25425365567207336,-0.001644312054850161,-0.24487999640405178,0.2,0.005235249,0.045166015625,0.00025,2988,0.6810804232954979,,
1533952,208.64,749,3937,12.05,389,0.8775904178619385,0.3400886058807373,0.0002846360730472952,-0.28475550562143326,0.2,0.004498351,0.039794921875,0.00025,2992,0.678645271807909,,
1536000,209.26,750,3938,12.07,389,0.7603419423103333,0.385337769985199,-0.0022014896385371685,-0.2116310391575098,0.2,0.012307055,0.0640869140625,0.00025,2996,0.9039268046617508,,
1538048,208.42,751,3940,11.97,390,0.8777906894683838,0.2526314854621887,0.0015067666536197066,-0.25096382945775986,0.2,0.006197905,0.0433349609375,0.00025,3000,0.5650104098021984,,
1540096,207.09,752,3941,11.99,390,0.8326039910316467,0.3410506844520569,-0.0016749107162468135,-0.18860592879354954,0.2,0.004954224,0.0306396484375,0.00025,3004,0.6749772503972054,,
1542144,206.31,753,3941,11.92,391,0.8844667077064514,0.25722062587738037,8.300237823277712e-06,-0.23914939537644386,0.2,0.0047483956,0.035400390625,0.00025,3008,0.6187414862215519,,
1544192,205.8,754,3942,11.86,391,0.8468661904335022,0.2792787551879883,-0.00037510678521357477,-0.2376451464369893,0.2,0.003607891,0.0328369140625,0.00025,3012,0.6658375523984432,,
1546240,203.42,755,3943,11.65,392,0.8573967218399048,0.2524888813495636,-0.0017455672787036747,-0.22891378123313189,0.2,0.006147381,0.032958984375,0.00025,3016,0.6266606822609901,,
1548288,203.09,756,3944,11.68,392,0.8922356963157654,0.25751566886901855,0.0009943113254848868,-0.25503216683864594,0.2,0.0049594766,0.0499267578125,0.00025,3020,0.5461647436022758,,
1550336,203.09,757,3945,11.68,392,0.8150297403335571,0.2967926263809204,-0.0012777725933119655,-0.18686155322939157,0.2,0.004613528,0.0267333984375,0.00025,3024,0.7494786605238914,,
1552384,202.79,758,3946,11.68,393,0.9213322997093201,0.16596953570842743,-0.0019807045464403927,-0.2831144304946065,0.2,0.0038492216,0.038818359375,0.00025,3028,0.41764380782842636,,
1554432,204.48,759,3947,11.74,393,0.853830873966217,0.26316750049591064,4.79173322673887e-05,-0.21304953005164862,0.2,0.006992303,0.0545654296875,0.00025,3032,0.6964360922574997,,
1556480,201.96,760,3948,11.48,394,0.829338550567627,0.25579291582107544,-3.8994738133624196e-05,-0.2103017345070839,0.2,0.011221951,0.0474853515625,0.00025,3036,0.6342937722802162,,
1558528,201.42,761,3949,11.52,394,0.890030026435852,0.2519499659538269,-0.0009917202987708151,-0.3064839318394661,0.2,0.006515326,0.0545654296875,0.00025,3040,0.6026973742991686,,
1560576,202.96,762,3950,11.45,395,0.8747997879981995,0.20953696966171265,-0.001247472653631121,-0.28232499212026596,0.2,0.013880725,0.0740966796875,0.00025,3044,0.5145028103142977,,
1562624,203.55,763,3951,11.43,395,0.9014614820480347,0.19425205886363983,-3.126828232780099e-05,-0.2752199303358793,0.2,0.00722061,0.05615234375,0.00025,3048,0.42785011045634747,,
1564672,203.96,764,3951,11.42,395,0.880865752696991,0.25071394443511963,-0.0003360869886819273,-0.3603757116943598,0.2,0.0035969694,0.040771484375,0.00025,3052,0.5765034072101116,,
1566720,208.09,765,3952,11.53,396,0.826278030872345,0.3011167645454407,-0.0018543732585385442,-0.32618954218924046,0.2,0.007870169,0.047607421875,0.00025,3056,0.7005224637687206,,
1568768,207.19,766,3953,11.39,396,0.8727506995201111,0.23312054574489594,-0.0014716821606270969,-0.33121112920343876,0.2,0.009120783,0.04150390625,0.00025,3060,0.5176445655524731,,
1570816,204.75,767,3955,11.26,397,0.8839216828346252,0.23549751937389374,-0.0025269673496950418,-0.3197376895695925,0.2,0.011333382,0.060302734375,0.00025,3064,0.5786643866449594,,
1572864,205.95,768,3955,11.34,397,0.8487427234649658,0.3608952760696411,0.00025635986821725965,-0.2904161140322685,0.2,0.003901104,0.02294921875,0.00025,3068,0.7599527165293694,,
1574912,205.25,769,3957,11.36,397,0.8329331278800964,0.3203359544277191,-0.0011786413961090147,-0.34029073640704155,0.2,0.0046023102,0.045654296875,0.00025,3072,0.7019877806305885,,
1576960,205.67,770,3958,11.41,398,0.8581609725952148,0.2515871524810791,-0.0020866714185103774,-0.28453585878014565,0.2,0.0052817347,0.034912109375,0.00025,3076,0.6391229405999184,,
1579008,207.65,771,3959,11.49,398,0.8522570729255676,0.2516022026538849,0.0005704811483155936,-0.3273404445499182,0.2,0.008289898,0.04638671875,0.00025,3080,0.631887586787343,,
1581056,205.55,772,3960,11.27,399,0.8714977502822876,0.29775163531303406,-0.001619402610231191,-0.3580717705190182,0.2,0.0044556037,0.041259765625,0.00025,3084,0.6576818637549877,,
1583104,204.89,773,3961,11.27,399,0.8750723004341125,0.23617048561573029,-0.0023415411706082523,-0.3856870215386152,0.2,0.007045654,0.0572509765625,0.00025,3088,0.6036074068397284,,
1585152,204.1,774,3962,11.32,400,0.8499428629875183,0.2701537013053894,-0.00029483530670404434,-0.29325595684349537,0.2,0.009816571,0.0465087890625,0.00025,3092,0.7104371190071106,,
1587200,203.64,775,3963,11.31,400,0.8710387945175171,0.2587626874446869,-0.001570872962474823,-0.3350973967462778,0.2,0.007809095,0.04296875,0.00025,3096,0.5891496688127518,,
1589248,203.15,776,3963,11.34,400,0.8255792856216431,0.3121657371520996,-0.0017422763048671186,-0.3333091177046299,0.2,0.009580256,0.048828125,0.00025,3100,0.7296587936580181,,
1591296,203.02,777,3965,11.21,401,0.8754608631134033,0.30275270342826843,0.0018411055789329112,-0.44188604690134525,0.2,0.006814586,0.05615234375,0.00025,3104,0.6677436865866184,,
1593344,201.25,778,3965,10.94,401,0.8504007458686829,0.28911224007606506,-0.003506192908389494,-0.35458192601799965,0.2,0.007281709,0.036376953125,0.00025,3108,0.6756051070988178,,
1595392,200.09,779,3966,10.79,402,0.8527594804763794,0.2536390423774719,-0.001163865439593792,-0.3501693941652775,0.2,0.005345423,0.0457763671875,0.00025,3112,0.6075355522334576,,
1597440,197.38,780,3967,10.66,402,0.8513299226760864,0.22739079594612122,-0.0017993507790379226,-0.3679014574736357,0.2,0.0064827777,0.0406494140625,0.00025,3116,0.5992502551525831,,
1599488,196.48,781,3969,10.68,402,0.8367842435836792,0.26733091473579407,0.0032139819231815636,-0.328824644908309,0.2,0.0083662905,0.0428466796875,0.00025,3120,0.6302994191646576,,
1600000,,,,,,0.8836423754692078,0.25198087096214294,-0.0021761265816166997,-0.3677290678024292,0.2,0.0072349743,0.0433349609375,0.00025,3124,0.5815822016447783,10.25,198.65
1601536,196.0,782,3933,10.57,407,,,,,,,,,,,,
1603584,194.17,783,3934,10.36,407,0.8642603158950806,0.29947781562805176,-0.002712631627218798,-0.36524675227701664,0.2,0.010385865,0.074462890625,0.00025,3128,0.6376431733369827,,
1605632,193.87,784,3935,10.29,408,0.8615988492965698,0.3263323903083801,-0.0012356595252640545,-0.3405942711979151,0.2,0.0066447156,0.04443359375,0.00025,3132,0.6050005964934826,,
1607680,191.85,785,3936,10.06,408,0.871670126914978,0.2118963748216629,0.0006688159191980958,-0.385706989094615,0.2,0.008655388,0.046142578125,0.00025,3136,0.49789395928382874,,
1609728,191.36,786,3937,10.11,408,0.8824338912963867,0.16956168413162231,-0.00422715162858367,-0.40627523697912693,0.2,0.012417717,0.0751953125,0.00025,3140,0.4672522749751806,,
1611776,192.51,787,3937,10.19,409,0.8085222244262695,0.32022571563720703,-0.004871747514698654,-0.48442276753485203,0.2,0.012236234,0.075927734375,0.00025,3144,0.7222462520003319,,
1613824,193.74,788,3939,10.32,409,0.8695092797279358,0.18410807847976685,0.0003748931339941919,-0.41895140893757343,0.2,0.012386392,0.0882568359375,0.00025,3148,0.462433647364378,,
1615872,195.55,789,3940,10.39,410,0.8682397603988647,0.22856895625591278,-0.002354877215111628,-0.4333753492683172,0.2,0.008669206,0.05908203125,0.00025,3152,0.49050928466022015,,
1617920,195.25,790,3941,10.4,410,0.8426424264907837,0.22164084017276764,0.0007958050118759274,-0.39790045842528343,0.2,0.008342356,0.0548095703125,0.00025,3156,0.60807946883142,,
1619968,195.81,791,3942,10.48,410,0.8566852807998657,0.23746763169765472,-0.0010046277311630547,-0.4384798891842365,0.2,0.008574698,0.0662841796875,0.00025,3160,0.5842415206134319,,
1622016,195.67,792,3943,10.59,411,0.8423334360122681,0.22526021301746368,-0.0008206686470657587,-0.36896604113280773,0.2,0.0071575097,0.0545654296875,0.00025,3164,0.5665344782173634,,
1624064,198.07,793,3944,10.83,411,0.8984658122062683,0.17444293200969696,-0.001458127109799534,-0.38233652152121067,0.2,0.007940345,0.04833984375,0.00025,3168,0.44695985689759254,,
1626112,198.7,794,3944,10.89,412,0.8698399662971497,0.2510855793952942,-0.0014412347809411585,-0.44066233187913895,0.2,0.010166844,0.04931640625,0.00025,3172,0.6315449513494968,,
1628160,199.77,795,3945,10.99,412,0.8222886323928833,0.3444412350654602,-0.0002658966404851526,-0.4245420452207327,0.2,0.012511183,0.0657958984375,0.00025,3176,0.696908138692379,,
1630208,200.93,796,3946,11.12,413,0.8486272096633911,0.25518548488616943,0.0007007270178291947,-0.4149747956544161,0.2,0.0046950113,0.048828125,0.00025,3180,0.5621245410293341,,
1632256,199.67,797,3947,11.05,413,0.8797742128372192,0.20691625773906708,-0.002035150770097971,-0.42179436050355434,0.2,0.013072597,0.0545654296875,0.00025,3184,0.5747778508812189,,
1634304,197.83,798,3948,11.02,413,0.87100750207901,0.22327257692813873,-0.0035070264420937747,-0.43713956885039806,0.2,0.005666103,0.03564453125,0.00025,3188,0.5869544185698032,,
1636352,198.93,799,3949,10.98,414,0.8362841606140137,0.24076268076896667,0.0017717545561026782,-0.4122087322175503,0.2,0.009527732,0.05517578125,0.00025,3192,0.5430826060473919,,
1638400,197.04,800,3950,10.84,414,0.8442293405532837,0.28616175055503845,0.00041840027552098036,-0.4736235700547695,0.2,0.008381922,0.05078125,0.00025,3196,0.7808179594576359,,
1640448,195.72,801,3951,10.72,415,0.8388769030570984,0.3608701825141907,0.00025564918178133667,-0.42187914066016674,0.2,0.006728904,0.0882568359375,0.00025,3200,0.7741966247558594,,
1642496,192.35,802,3952,10.47,415,0.8628684282302856,0.25178080797195435,0.0025966692192014307,-0.4428964890539646,0.2,0.008912811,0.0670166015625,0.00025,3204,0.6647129543125629,,
1644544,192.71,803,3952,10.56,416,0.8691490292549133,0.22701242566108704,-0.00036500995338428766,-0.3556885030120611,0.2,0.006400655,0.030029296875,0.00025,3208,0.5919818915426731,,
1646592,195.04,804,3953,10.73,416,0.8385636210441589,0.23736946284770966,-0.0029505788697861135,-0.3935766667127609,0.2,0.009155782,0.0660400390625,0.00025,3212,0.6321074478328228,,
1648640,194.3,805,3954,10.56,416,0.8791201114654541,0.21762044727802277,0.0002147303312085569,-0.40860929526388645,0.2,0.008389656,0.0438232421875,0.00025,3216,0.5592736527323723,,
1650688,193.08,806,3956,10.55,417,0.8798007965087891,0.28214025497436523,-0.0007734826649539173,-0.4529071841388941,0.2,0.0056222146,0.04931640625,0.00025,3220,0.5963917933404446,,
1652736,193.99,807,3957,10.58,417,0.7925509214401245,0.2826613485813141,-0.0014406793052330613,-0.36501979269087315,0.2,0.00724832,0.04833984375,0.00025,3224,0.7414438799023628,,
1654784,194.04,808,3958,10.59,418,0.8618337512016296,0.21705490350723267,-0.001408087249728851,-0.417231947183609,0.2,0.0065610395,0.04833984375,0.00025,3228,0.5507468767464161,,
1656832,195.56,809,3959,10.81,418,0.8293518424034119,0.23997698724269867,-0.004023504443466663,-0.3761374857276678,0.2,0.0045302734,0.0457763671875,0.00025,3232,0.5715497825294733,,
1658880,200.25,810,3960,11.11,418,0.831387460231781,0.28240707516670227,-1.1050957255065441e-05,-0.32497906126081944,0.2,0.0063057095,0.03857421875,0.00025,3236,0.6311957035213709,,
1660928,203.11,811,3961,11.37,419,0.8242797255516052,0.24414099752902985,-0.001993320300243795,-0.4378840643912554,0.2,0.010479013,0.05029296875,0.00025,3240,0.5847182720899582,,
1662976,204.79,812,3963,11.53,419,0.8317288160324097,0.241298109292984,-0.0004975346382707357,-0.3756228107959032,0.2,0.0075220275,0.072265625,0.00025,3244,0.5829357765614986,,
1665024,208.32,813,3964,11.79,420,0.8093294501304626,0.25752145051956177,-0.0025219073286280036,-0.33419398218393326,0.2,0.0062548434,0.0380859375,0.00025,3248,0.587677076458931,,
1667072,207.75,814,3965,11.7,420,0.8090432286262512,0.2962234616279602,-0.00146877346560359,-0.32819414883852005,0.2,0.008910235,0.04541015625,0.00025,3252,0.6980493292212486,,
1669120,211.28,815,3966,11.97,420,0.8016917705535889,0.31977447867393494,-0.0005745443631894886,-0.33971921913325787,0.2,0.0062995013,0.031982421875,0.00025,3256,0.717137236148119,,
1671168,213.14,816,3967,12.07,421,0.7993745803833008,0.2938956022262573,-0.003302084602182731,-0.37051571905612946,0.2,0.00884929,0.0457763671875,0.00025,3260,0.7517234608530998,,
1673216,218.99,817,3968,12.38,421,0.7482796311378479,0.428420752286911,0.0008764414233155549,-0.36051012203097343,0.2,0.00499529,0.0313720703125,0.00025,3264,0.811140101402998,,
1675264,218.35,818,3968,12.41,422,0.8442617058753967,0.2727394700050354,-0.002734937734203413,-0.354704974219203,0.2,0.0068440307,0.0509033203125,0.00025,3268,0.6574165374040604,,
1677312,221.34,819,3969,12.61,422,0.8631134033203125,0.2775682210922241,-0.00025310865021310747,-0.39756470546126366,0.2,0.005693228,0.05126953125,0.00025,3272,0.6552144698798656,,
1679360,221.99,820,3970,12.58,422,0.8704499006271362,0.2613665461540222,-0.00016076068277470767,-0.3229446988552809,0.2,0.0093786,0.05078125,0.00025,3276,0.5999136529862881,,
1681408,219.16,821,3971,12.42,423,0.8710262179374695,0.26515185832977295,-0.0002439921081531793,-0.3929042872041464,0.2,0.006587919,0.045166015625,0.00025,3280,0.717725109308958,,
1683456,219.4,822,3972,12.43,423,0.8234020471572876,0.32842275500297546,-0.00239553811843507,-0.3723591361194849,0.2,0.0067371884,0.075927734375,0.00025,3284,0.7931285798549652,,
1685504,212.65,823,3973,11.97,424,0.8629850149154663,0.3865216374397278,0.003078354522585869,-0.4045433960855007,0.2,0.017171271,0.07958984375,0.00025,3288,0.8222369626164436,,
1687552,211.34,824,3974,11.83,424,0.8718411922454834,0.21869710087776184,-0.0015872370568104088,-0.4306528829038143,0.2,0.014288743,0.083984375,0.00025,3292,0.6785244420170784,,
1689600,207.29,825,3975,11.59,425,0.8624989986419678,0.2925914227962494,0.000578467472223565,-0.4034071769565344,0.2,0.00977313,0.0797119140625,0.00025,3296,0.6338805109262466,,
1691648,203.54,826,3976,11.32,425,0.8910976648330688,0.2683701813220978,0.00032390968408435583,-0.45490252412855625,0.2,0.004105446,0.0400390625,0.00025,3300,0.6425365693867207,,
1693696,200.28,827,3977,11.1,425,0.8332546949386597,0.3179243505001068,-0.0015996149741113186,-0.4452062174677849,0.2,0.00806942,0.041748046875,0.00025,3304,0.8066837415099144,,
1695744,195.74,828,3978,10.73,426,0.8813906311988831,0.24503092467784882,-0.0028026314976159483,-0.41856385953724384,0.2,0.005901963,0.03662109375,0.00025,3308,0.6304963156580925,,
1697792,191.15,829,3979,10.39,426,0.8155790567398071,0.3679998219013214,0.0024942581658251584,-0.39272517524659634,0.2,0.013398939,0.0830078125,0.00025,3312,0.8504041880369186,,
1699840,187.68,830,3980,10.17,427,0.8463982939720154,0.30429986119270325,0.0015657957992516458,-0.4248117860406637,0.2,0.0048680897,0.0465087890625,0.00025,3316,0.7691535577178001,,
1700000,,,,,,0.8734501600265503,0.3213856816291809,-0.0032907185959629714,-0.4554426930844784,0.2,0.006832375,0.0538330078125,0.00025,3320,0.6782876923680305,10.55,191.15
1701888,186.47,831,3948,10.05,431,,,,,,,,,,,,
1703936,186.23,832,3949,10.08,431,0.8925750255584717,0.2152242660522461,-0.003567435167497024,-0.45246471650898457,0.2,0.0072955154,0.0699462890625,0.00025,3324,0.5007614530622959,,
1705984,187.99,833,3949,10.23,431,0.7837657928466797,0.2771846652030945,-0.0007277105760294944,-0.4458460044115782,0.2,0.009254338,0.069580078125,0.00025,3328,0.712273620069027,,
1708032,188.08,834,3951,10.23,432,0.8680955767631531,0.21841523051261902,-0.002608194015920162,-0.41307621635496616,0.2,0.0068162777,0.04345703125,0.00025,3332,0.48976818658411503,,
1710080,190.2,835,3952,10.32,432,0.8887754678726196,0.18043775856494904,-0.0018614532891660929,-0.4349067956209183,0.2,0.0074514328,0.0614013671875,0.00025,3336,0.46822306513786316,,
1712128,190.6,836,3953,10.32,433,0.8277127146720886,0.24968364834785461,-0.0001814447605283931,-0.4019273854792118,0.2,0.0073635266,0.045166015625,0.00025,3340,0.6037234254181385,,
1714176,190.17,837,3954,10.25,433,0.8825863599777222,0.26958128809928894,-0.00020466948626562953,-0.4096709694713354,0.2,0.006820935,0.0404052734375,0.00025,3344,0.6128483284264803,,
1716224,191.15,838,3955,10.36,433,0.8301443457603455,0.23721912503242493,-0.0004108172142878175,-0.46649528481066227,0.2,0.009466577,0.078857421875,0.00025,3348,0.6479855254292488,,
1718272,194.7,839,3956,10.48,434,0.8974640965461731,0.18374337255954742,-0.0021340124949347228,-0.43642816692590714,0.2,0.0072272215,0.058349609375,0.00025,3352,0.4258663337677717,,
1720320,191.71,840,3957,10.45,434,0.8947538137435913,0.2332366704940796,0.00038049364229664207,-0.517676517367363,0.2,0.009380005,0.0592041015625,0.00025,3356,0.5419098976999521,,
1722368,193.48,841,3958,10.52,435,0.8288796544075012,0.27009424567222595,-0.0026054303161799908,-0.42938270419836044,0.2,0.0070376154,0.0430908203125,0.00025,3360,0.70094258710742,,
1724416,191.73,842,3959,10.36,435,0.8519549369812012,0.255298376083374,-0.0020419404900167137,-0.5010485257953405,0.2,0.013600315,0.087158203125,0.00025,3364,0.6089394148439169,,
1726464,190.19,843,3960,10.35,435,0.8529624938964844,0.23480860888957977,-0.0027741275262087584,-0.5500891134142876,0.2,0.011298504,0.0682373046875,0.00025,3368,0.551742410287261,,
1728512,186.77,844,3961,10.15,436,0.8746585249900818,0.17745161056518555,-0.00395235390169546,-0.5363154411315918,0.2,0.0069064964,0.0556640625,0.00025,3372,0.42513664811849594,,
1730560,186.09,845,3962,10.17,436,0.8698629140853882,0.154114231467247,-0.002768480801023543,-0.4228192437440157,0.2,0.006653887,0.05322265625,0.00025,3376,0.42946585081517696,,
1732608,187.29,846,3963,10.35,437,0.8786288499832153,0.16345219314098358,-0.00128277535259258,-0.4451655223965645,0.2,0.008778064,0.05517578125,0.00025,3380,0.44280615635216236,,
1734656,186.79,847,3964,10.27,437,0.869117021560669,0.20874914526939392,-0.004218583111651242,-0.4699809364974499,0.2,0.006059576,0.04296875,0.00025,3384,0.5439078398048878,,
1736704,184.61,848,3965,10.21,437,0.8661977052688599,0.21511594951152802,0.001987043011467904,-0.4610732551664114,0.2,0.012881213,0.067626953125,0.00025,3388,0.491725480183959,,
1738752,186.41,849,3967,10.4,438,0.8814399242401123,0.18198981881141663,-0.0016637577500659972,-0.4486505687236786,0.2,0.007085988,0.0565185546875,0.00025,3392,0.4826538674533367,,
1740800,185.89,850,3968,10.32,438,0.828734278678894,0.2629840075969696,-0.0008265482902061194,-0.4373109210282564,0.2,0.011252689,0.0540771484375,0.00025,3396,0.6263877935707569,,
1742848,189.15,851,3969,10.49,439,0.8341028094291687,0.2568511664867401,-0.0038251732039498165,-0.42087727040052414,0.2,0.004252079,0.038330078125,0.00025,3400,0.5901599042117596,,
1744896,189.48,852,3970,10.51,439,0.8909906148910522,0.14921435713768005,-0.0011532058706507087,-0.47950611636042595,0.2,0.0071351184,0.056640625,0.00025,3404,0.47500723600387573,,
1746944,191.95,853,3972,10.72,439,0.8458986282348633,0.18161439895629883,-0.0033447665628045797,-0.42310665361583233,0.2,0.007995451,0.0526123046875,0.00025,3408,0.5523840375244617,,
1748992,193.74,854,3973,10.87,440,0.8677527904510498,0.25032034516334534,0.0010457722819410264,-0.4368117731064558,0.2,0.0058897967,0.0477294921875,0.00025,3412,0.5609127134084702,,
1751040,194.1,855,3974,10.85,440,0.8618398904800415,0.20116843283176422,-0.00320587947499007,-0.4016818553209305,0.2,0.008532702,0.052490234375,0.00025,3416,0.5521434489637613,,
1753088,194.8,856,3975,10.97,440,0.8669806718826294,0.2390049546957016,-0.004884399269940332,-0.4432578571140766,0.2,0.005091926,0.0302734375,0.00025,3420,0.5432291850447655,,
1755136,197.58,857,3976,11.23,441,0.9024622440338135,0.18209457397460938,-0.000527204480022192,-0.34978730231523514,0.2,0.004921138,0.044677734375,0.00025,3424,0.4612119793891907,,
1757184,200.0,858,3977,11.32,441,0.890434980392456,0.2069070190191269,-0.0005648387887049466,-0.3997453562915325,0.2,0.0054384405,0.06005859375,0.00025,3428,0.5233333893120289,,
1759232,202.28,859,3978,11.47,442,0.8450781106948853,0.2733117341995239,-0.0027739155339077115,-0.3160119615495205,0.2,0.0052155107,0.0338134765625,0.00025,3432,0.6341264992952347,,
1761280,204.83,860,3979,11.7,442,0.8425183892250061,0.27845126390457153,0.0005387158889789134,-0.2526140548288822,0.2,0.0043134848,0.0465087890625,0.00025,3436,0.6778044179081917,,
1763328,206.16,861,3980,11.85,442,0.8346506953239441,0.28627026081085205,-0.0015889409114606678,-0.291780112311244,0.2,0.008087371,0.03857421875,0.00025,3440,0.642995186150074,,
1765376,207.87,862,3981,11.85,443,0.8158705830574036,0.31347158551216125,-0.003700140747241676,-0.29871672578155994,0.2,0.0048852637,0.0377197265625,0.00025,3444,0.7151027135550976,,
1767424,206.56,863,3982,11.82,443,0.8445948958396912,0.3166114091873169,-0.0015682778903283179,-0.4070049151778221,0.2,0.005892168,0.0452880859375,0.00025,3448,0.7514061890542507,,
1769472,208.99,864,3984,11.94,444,0.8216204643249512,0.23894371092319489,-0.0019519635825417936,-0.38484618812799454,0.2,0.007048883,0.059814453125,0.00025,3452,0.6415590569376945,,
1771520,210.32,865,3985,12.05,444,0.8033859729766846,0.2484823316335678,-0.00043546810047701,-0.3406623490154743,0.2,0.006122433,0.0396728515625,0.00025,3456,0.5790815241634846,,
1773568,211.74,866,3986,12.1,444,0.8510600328445435,0.25400519371032715,-0.0024610440887045115,-0.3782929703593254,0.2,0.009001527,0.0513916015625,0.00025,3460,0.617388978600502,,
1775616,212.69,867,3987,12.08,445,0.8648872971534729,0.29578155279159546,-0.0017132631910499185,-0.34565745294094086,0.2,0.0055781314,0.0347900390625,0.00025,3464,0.5759402886033058,,
1777664,214.31,868,3988,12.19,445,0.8480749130249023,0.31284648180007935,-0.002111221576342359,-0.2991646137088537,0.2,0.003872352,0.029296875,0.00025,3468,0.6861220896244049,,
1779712,216.83,869,3989,12.36,446,0.8511631488800049,0.3696882724761963,-0.0030996241548564285,-0.3357314746826887,0.2,0.004618389,0.0355224609375,0.00025,3472,0.7851354740560055,,
1781760,216.14,870,3990,12.28,446,0.8048240542411804,0.3419565260410309,-0.0029244697507238016,-0.3553463350981474,0.2,0.0045148795,0.0321044921875,0.00025,3476,0.8792850077152252,,
1783808,214.12,871,3991,12.14,446,0.8813691139221191,0.2549113929271698,-0.001714950310997665,-0.32711203396320343,0.2,0.009055763,0.0377197265625,0.00025,3480,0.5551317557692528,,
1785856,214.01,872,3992,12.13,447,0.857545018196106,0.2637336552143097,-0.0010349782241974026,-0.34580414928495884,0.2,0.006019247,0.0516357421875,0.00025,3484,0.6595396399497986,,
1787904,212.23,873,3993,12.02,447,0.8560059666633606,0.3696323335170746,0.0012660427601076663,-0.42558691278100014,0.2,0.006656108,0.0430908203125,0.00025,3488,0.7633756920695305,,
1789952,213.94,874,3994,12.1,448,0.8219324350357056,0.2916106879711151,-0.002001522108912468,-0.32661515288054943,0.2,0.013249673,0.06689453125,0.00025,3492,0.6927167102694511,,
