time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/iterations,train/clip_fraction,train/explained_variance,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/clip_range,train/learning_rate,train/approx_kl,eval/mean_reward,eval/mean_ep_length
21165,104.0,1736704,316.0,82,848,0.0,0.253105103969574,1375.5869140625,3388,-7.560980293419561e-05,-2.9685907065868378e-09,2788.3795166015625,0.2,0.00025,0.0,,
21166,103.84,1738752,315.36,82,849,0.0,0.25874191522598267,1477.6336669921875,3392,-0.0001326573465121328,-1.627777237445116e-07,3096.1546936035156,0.2,0.00025,1.3242243e-08,,
21167,103.68,1740800,314.72,82,850,0.0,0.25384342670440674,1433.0443115234375,3396,-0.00013591748847829876,8.585629984736443e-09,2697.4823608398438,0.2,0.00025,0.0,,
21167,104.48,1742848,317.92,82,851,0.0,0.23445260524749756,1661.740234375,3400,-0.00012896332600575988,-1.0186340659856796e-09,3005.935531616211,0.2,0.00025,-1.9208528e-09,,
21168,104.64,1744896,318.56,82,852,0.0,0.22429150342941284,1230.598876953125,3404,-0.00010767424100777134,-2.424640115350485e-07,2712.871551513672,0.2,0.00025,0.0,,
21169,104.72,1746944,318.88,82,853,0.0,0.22843855619430542,1486.42919921875,3408,-7.7827936365793e-05,-1.3969838619232178e-08,3192.6078186035156,0.2,0.00025,0.0,,
21169,105.52,1748992,322.08,82,854,0.0,0.25493955612182617,1317.556640625,3412,-8.196251133085752e-05,-3.4822733141481876e-08,3086.8744049072266,0.2,0.00025,2.0372681e-09,,
21170,105.52,1751040,322.08,82,855,0.0,0.232915461063385,1299.795654296875,3416,-0.00010563977230049204,-1.469743438065052e-08,2627.335739135742,0.2,0.00025,0.0,,
21171,105.04,1753088,320.16,82,856,0.0,0.23400861024856567,1562.722900390625,3420,-0.00014665845401395927,-6.06232788413763e-08,3146.6170196533203,0.2,0.00025,2.6222551e-08,,
21171,104.16,1755136,316.64,82,857,0.0,0.23150110244750977,1206.701416015625,3424,-0.00014386170914804097,-2.0547304302453995e-08,2816.970169067383,0.2,0.00025,4.6857167e-09,,
21172,104.24,1757184,316.96,82,858,0.0,0.2695204019546509,1424.0487060546875,3428,-0.00019230659290769836,-2.066371962428093e-09,2978.2337341308594,0.2,0.00025,4.4237822e-09,,
21172,103.6,1759232,314.4,83,859,0.0,0.2515968680381775,1318.908203125,3432,-0.0001881782800410292,-5.034962669014931e-09,2829.6412506103516,0.2,0.00025,0.0,,
21173,103.76,1761280,315.04,83,860,0.0,0.25088393688201904,1391.76318359375,3436,-0.00016733448865124956,-2.6659108698368073e-08,2707.487548828125,0.2,0.00025,6.8102963e-09,,
21174,102.8,1763328,311.2,83,861,0.0,0.2321101427078247,1565.6572265625,3440,-0.00026498076294956263,3.346940502524376e-08,3084.4107818603516,0.2,0.00025,0.0,,
21174,103.04,1765376,312.16,83,862,0.0,0.2790094017982483,1551.313720703125,3444,-0.00030211771991162095,-7.153721526265144e-08,2865.706283569336,0.2,0.00025,1.7840648e-08,,
21175,102.96,1767424,311.84,83,863,0.0,0.2647242546081543,1378.2442626953125,3448,-0.0002172322974729468,-1.222651917487383e-07,2580.849639892578,0.2,0.00025,0.0,,
21175,103.12,1769472,312.48,83,864,0.0,0.2271156907081604,1303.79638671875,3452,-0.00012866168663094868,-1.4313263818621635e-07,2777.9864196777344,0.2,0.00025,0.0,,
21176,102.88,1771520,311.52,83,865,0.0,0.26013273000717163,1391.677001953125,3456,-0.00012159613743278896,6.00994098931551e-09,2898.713165283203,0.2,0.00025,0.0,,
21177,102.96,1773568,311.84,83,866,0.0,0.2560040354728699,1804.8070068359375,3460,-0.00019012802295037545,-1.279695425182581e-07,3216.656005859375,0.2,0.00025,2.1827873e-09,,
21177,103.04,1775616,312.16,83,867,0.0,0.2709767818450928,1447.7872314453125,3464,-0.00017401408058503876,-2.8230715543031693e-08,2838.1085662841797,0.2,0.00025,2.8900104e-08,,
21178,101.84,1777664,307.36,83,868,0.0,0.23071038722991943,1283.3438720703125,3468,-0.00012410286581143737,1.9528670236468315e-08,2749.6324310302734,0.2,0.00025,0.0,,
21178,102.08,1779712,308.32,84,869,0.0,0.23951733112335205,1778.48046875,3472,-0.00013795049471809762,2.9685907065868378e-08,3027.324005126953,0.2,0.00025,0.0,,
21179,102.0,1781760,308.0,84,870,0.0,0.2787855863571167,1709.663818359375,3476,-0.00023113938823371427,-3.7412974052131176e-07,3158.978317260742,0.2,0.00025,1.1554221e-08,,
21180,102.4,1783808,309.6,84,871,0.0,0.26286572217941284,1330.947021484375,3480,-9.337159053757205e-05,-8.320785127580166e-08,2584.5985794067383,0.2,0.00025,0.0,,
21180,102.4,1785856,309.6,84,872,0.0,0.2244914174079895,1238.180908203125,3484,-6.993471424721065e-05,-2.3195752874016762e-08,2776.6249084472656,0.2,0.00025,0.0,,
21181,103.04,1787904,312.16,84,873,0.0,0.24281960725784302,1857.6676025390625,3488,-7.42584256840928e-05,-3.329478204250336e-08,3200.2980194091797,0.2,0.00025,0.0,,
21181,103.04,1789952,312.16,84,874,0.0,0.2620775103569031,1526.611572265625,3492,-0.00011913943217223277,-6.989284884184599e-08,3094.1005096435547,0.2,0.00025,1.952867e-08,,
21182,103.2,1792000,312.8,84,875,0.0,0.2565958499908447,1305.0511474609375,3496,-0.00013303386094776215,-9.051291272044182e-09,2689.204330444336,0.2,0.00025,0.0,,
21182,103.36,1794048,313.44,84,876,0.0,0.22532540559768677,1294.71435546875,3500,-8.658354499857523e-05,-1.493026502430439e-08,2773.4529571533203,0.2,0.00025,0.0,,
21183,103.52,1796096,314.08,84,877,0.0,0.22958916425704956,1563.1436767578125,3504,-7.29062899154087e-05,-7.4214767664670944e-09,3204.188705444336,0.2,0.00025,-1.8626451e-09,,
21184,103.44,1798144,313.76,84,878,0.0,0.22983473539352417,2011.94921875,3508,-6.428109486478206e-05,4.0745362639427185e-10,3176.882827758789,0.2,0.00025,0.0,,
,,1800000,,,,0.0,0.22016304731369019,1496.559814453125,3512,-3.450950816841214e-05,1.1728843674063683e-08,2925.7571563720703,0.2,0.00025,0.0,316.0,104.0
21186,103.68,1800192,314.72,84,879,,,,,,,,,,,,
21187,104.48,1802240,317.92,85,880,0.0,0.2254067063331604,1628.89892578125,3516,-7.959342542562808e-05,-4.674075171351433e-08,3143.141815185547,0.2,0.00025,7.363269e-09,,
21187,104.0,1804288,316.0,85,881,0.0,0.2320813536643982,1640.8614501953125,3520,-6.341628568407032e-05,3.2887328416109085e-09,3044.2428131103516,0.2,0.00025,-6.8102963e-09,,
21188,104.08,1806336,316.32,85,882,0.0,0.21448856592178345,1441.9180908203125,3524,-3.9546063362649875e-05,7.916241884231567e-09,3087.495407104492,0.2,0.00025,0.0,,
21188,103.52,1808384,314.08,85,883,0.0,0.2641468048095703,1611.1903076171875,3528,-0.00010958052689602482,-2.7741771191358566e-07,3277.1307525634766,0.2,0.00025,1.9412255e-08,,
21189,102.72,1810432,310.88,85,884,0.0,0.23829889297485352,1364.107177734375,3532,-9.361907814309234e-05,-1.7462298274040222e-10,2733.3614501953125,0.2,0.00025,0.0,,
21190,102.88,1812480,311.52,85,885,0.0,0.2385438084602356,1568.435791015625,3536,-0.00011503399036882911,-2.444721758365631e-08,3030.505859375,0.2,0.00025,0.0,,
21190,102.56,1814528,310.24,85,886,0.0,0.23204457759857178,1671.6409912109375,3540,-0.00014649950526290922,-2.1056621335446835e-08,3184.374053955078,0.2,0.00025,0.0,,
21191,102.88,1816576,311.52,85,887,0.0,0.26345551013946533,1640.338134765625,3544,-0.00014642017004007357,-6.463960744440556e-08,3006.8843688964844,0.2,0.00025,1.36496965e-08,,
21191,103.28,1818624,313.12,85,888,0.0,0.2392633557319641,1214.022216796875,3548,-0.00013465897291098372,-1.6359263099730015e-07,2548.95068359375,0.2,0.00025,-9.546056e-09,,
21192,103.92,1820672,315.68,85,889,0.0,0.2187974452972412,1345.8272705078125,3552,-0.00011524101773829898,-6.693881005048752e-09,2730.694076538086,0.2,0.00025,0.0,,
21193,103.04,1822720,312.16,86,890,0.0,0.23680800199508667,1573.28076171875,3556,-9.321100878878497e-05,4.2782630771398544e-09,3021.1458435058594,0.2,0.00025,0.0,,
21193,102.56,1824768,310.24,86,891,0.0,0.2812783718109131,1458.4583740234375,3560,-0.00021378783640102483,-2.561428118497133e-07,3145.5514068603516,0.2,0.00025,3.958121e-09,,
21194,101.92,1826816,307.68,86,892,0.0,0.2896570563316345,1292.65380859375,3564,-0.00021451594056998147,2.450542524456978e-08,2799.417266845703,0.2,0.00025,1.9092113e-08,,
21194,101.36,1828864,305.44,86,893,0.000244140625,0.2582623362541199,1400.14599609375,3568,-0.00027578054869081825,3.527462831698358e-05,2627.629135131836,0.2,0.00025,0.00013643128,,
21195,101.6,1830912,306.4,86,894,0.0,0.2381070852279663,1391.73828125,3572,-0.0003976048010372324,-5.721813067793846e-08,2913.3402099609375,0.2,0.00025,0.0,,
21195,101.2,1832960,304.8,86,895,0.0,0.28314799070358276,1409.875244140625,3576,-0.0005391310569393681,-9.287032298743725e-08,3032.9556274414062,0.2,0.00025,1.1204975e-08,,
23009,102.0,1835008,308.0,79,896,0.0,0.26013922691345215,1329.0089111328125,3580,-0.0007186478833318688,7.243943400681019e-08,2679.6324768066406,0.2,0.00025,-9.604264e-10,,
23009,102.48,1837056,309.92,79,897,0.0,0.24624264240264893,1502.4346923828125,3584,-0.0006683816172881052,-1.4784745872020721e-08,2802.001419067383,0.2,0.00025,2.386514e-09,,
23010,102.0,1839104,308.0,79,898,0.0,0.2396588921546936,1137.0335693359375,3588,-0.00045663296077691484,-1.7293496057391167e-07,2774.0029296875,0.2,0.00025,0.0,,
23011,102.0,1841152,308.0,80,899,0.0,0.2936408519744873,1549.1148681640625,3592,-0.0009703613541205414,-6.38639903627336e-07,3091.968063354492,0.2,0.00025,8.643838e-09,,
23011,102.72,1843200,310.88,80,900,0.0003662109375,0.24651986360549927,1317.97119140625,3596,-0.0010007762502937112,-9.293342009186745e-05,2664.6752014160156,0.2,0.00025,3.559899e-05,,
23012,102.4,1845248,309.6,80,901,0.0,0.24960172176361084,1346.6612548828125,3600,-0.0007107197416189592,1.100124791264534e-07,2919.32177734375,0.2,0.00025,1.3940735e-08,,
23013,103.2,1847296,312.8,80,902,0.0,0.2630915641784668,1382.7080078125,3604,-0.00043619871212285943,-1.8493738025426865e-06,2485.818130493164,0.2,0.00025,0.0,,
23013,103.44,1849344,313.76,80,903,0.0,0.2262260913848877,1513.9580078125,3608,-0.0002069479614874581,-3.620516508817673e-08,2964.467971801758,0.2,0.00025,0.0,,
23014,104.72,1851392,318.88,80,904,0.0,0.2221081256866455,1518.5721435546875,3612,-0.00019854018410114804,2.3690517991781235e-08,2950.099105834961,0.2,0.00025,7.043127e-09,,
23015,104.0,1853440,316.0,80,905,0.0001220703125,0.23942303657531738,1447.0809326171875,3616,-0.00028186337385704974,-6.8444060161709785e-06,2963.340530395508,0.2,0.00025,7.807015e-06,,
23015,103.68,1855488,314.72,80,906,0.0,0.282142698764801,1446.7462158203125,3620,-0.0005777511833002791,-7.988710422068834e-07,3105.1819610595703,0.2,0.00025,1.9877916e-08,,
23016,103.04,1857536,312.16,80,907,0.0,0.24983525276184082,1237.71435546875,3624,-0.00037007454193371814,-1.41095370054245e-07,2688.6141052246094,0.2,0.00025,1.1437805e-08,,
23017,103.2,1859584,312.8,80,908,0.0,0.21430057287216187,1250.06689453125,3628,-0.00019446327291916532,-5.689216777682304e-07,2639.5403900146484,0.2,0.00025,0.0,,
23017,102.48,1861632,309.92,80,909,0.0,0.2602469325065613,1718.8828125,3632,-0.00025287366179327364,-3.7084100767970085e-07,3404.363525390625,0.2,0.00025,1.1787051e-08,,
23018,103.2,1863680,312.8,80,910,0.0,0.26086825132369995,1422.2801513671875,3636,-0.00030221246197470464,1.869193511083722e-07,3007.0272827148438,0.2,0.00025,1.3154931e-08,,
23018,103.44,1865728,313.76,81,911,0.0003662109375,0.23468858003616333,1689.162353515625,3640,-0.0001406404776389536,-9.325164137408137e-05,3079.706771850586,0.2,0.00025,0.00012739969,,
23019,103.12,1867776,312.48,81,912,0.0,0.24369925260543823,1283.665283203125,3644,-7.644997708666779e-05,7.2177499532699585e-09,2876.046615600586,0.2,0.00025,0.0,,
23020,103.68,1869824,314.72,81,913,0.0,0.22806024551391602,1409.2431640625,3648,-5.9480549907675595e-05,-1.3387762010097504e-09,2927.1296997070312,0.2,0.00025,0.0,,
23020,103.92,1871872,315.68,81,914,0.0,0.22594082355499268,1536.4508056640625,3652,-5.621635682473425e-05,0.0,2917.183853149414,0.2,0.00025,0.0,,
23021,103.44,1873920,313.76,81,915,0.0,0.23011517524719238,1648.63134765625,3656,-0.00011817518407042371,-8.575443644076586e-08,3151.2996368408203,0.2,0.00025,2.6164344e-08,,
23022,103.12,1875968,312.48,81,916,0.0,0.25718605518341064,1276.082275390625,3660,-0.0001589305816196429,-3.2800016924738884e-08,2833.5922241210938,0.2,0.00025,2.4680048e-08,,
23022,104.0,1878016,316.0,81,917,0.0,0.2692745327949524,1715.186279296875,3664,-0.0003819239282165654,-4.506728146225214e-07,3212.097198486328,0.2,0.00025,1.702574e-08,,
23023,103.12,1880064,312.48,81,918,0.0,0.26755404472351074,1510.5760498046875,3668,-0.00042183350706181955,1.4554825611412525e-07,2743.741180419922,0.2,0.00025,1.6851118e-08,,
23023,103.2,1882112,312.8,81,919,0.0,0.25582367181777954,1417.932373046875,3672,-0.0007720235171291279,-8.003553375601768e-09,2667.052017211914,0.2,0.00025,0.0,,
23024,103.52,1884160,314.08,81,920,0.0,0.23808467388153076,1286.7689208984375,3676,-0.00035454110638966085,-1.8597347661852837e-07,2600.463119506836,0.2,0.00025,4.5110937e-09,,
23024,104.24,1886208,316.96,81,921,0.0,0.21024513244628906,1433.7818603515625,3680,-0.00031605519416189054,1.4289980754256248e-07,2878.238800048828,0.2,0.00025,0.0,,
23025,103.68,1888256,314.72,82,922,0.0,0.23845291137695312,1410.954833984375,3684,-0.00028147812827228336,-1.1175870895385742e-07,2966.7359466552734,0.2,0.00025,1.0913936e-08,,
23026,104.32,1890304,317.28,82,923,0.0,0.2532873749732971,1500.1513671875,3688,-0.0002859859596355818,-1.5692785382270813e-07,2678.4574127197266,0.2,0.00025,-7.363269e-09,,
23026,103.76,1892352,315.04,82,924,0.0,0.23742538690567017,1528.959228515625,3692,-0.00027661261083267163,-5.75091689825058e-08,2947.9890899658203,0.2,0.00025,0.0,,
23027,104.16,1894400,316.64,82,925,0.0,0.257534921169281,1523.626708984375,3696,-0.0003142391269648215,3.993045538663864e-08,2859.706588745117,0.2,0.00025,-2.066372e-09,,
23028,103.12,1896448,312.48,82,926,0.0,0.24673813581466675,1337.3017578125,3700,-0.00035746228422794957,3.8242433220148087e-08,3002.8373413085938,0.2,0.00025,7.3341653e-09,,
23028,103.2,1898496,312.8,82,927,0.0003662109375,0.26524895429611206,1511.037353515625,3704,-0.004005900234915316,-1.398817403241992e-05,2616.247848510742,0.2,0.00025,3.3256074e-05,,
23029,102.88,1900544,311.52,82,928,0.0,0.2350376844406128,1601.129638671875,3708,-0.00026909064945357386,3.442983143031597e-08,3048.6212158203125,0.2,0.00025,0.0,,
23029,103.36,1902592,313.44,82,929,0.0,0.23619312047958374,1408.7381591796875,3712,-0.0002827544703905005,3.38477548211813e-08,2962.166244506836,0.2,0.00025,0.0,,
23030,102.8,1904640,311.2,82,930,0.0,0.24093949794769287,1283.87744140625,3716,-0.0003000578835781198,6.592017598450184e-09,2795.6022033691406,0.2,0.00025,2.2060703e-08,,
23031,102.88,1906688,311.52,82,931,0.0003662109375,0.24254083633422852,1711.8409423828125,3720,-0.00039458917490264867,-7.682666182518005e-05,2983.8441619873047,0.2,0.00025,1.47756655e-05,,
23031,102.8,1908736,311.2,82,932,0.0,0.26189517974853516,1267.5128173828125,3724,-0.00034780277383106295,-4.0745362639427185e-09,2763.456024169922,0.2,0.00025,9.080395e-09,,
23032,101.84,1910784,307.36,82,933,0.0,0.25072115659713745,1374.6788330078125,3728,-0.0004471164520509774,-4.426692612469196e-08,3141.335647583008,0.2,0.00025,1.2514647e-08,,
23033,101.52,1912832,306.08,83,934,0.0,0.26026272773742676,1198.29541015625,3732,-0.0006629802355746506,-2.8958311304450035e-08,2838.642333984375,0.2,0.00025,1.5221303e-08,,
23713,101.44,1914880,305.76,80,935,0.0,0.27452588081359863,1736.015380859375,3736,-0.0008856474960339256,7.095513865351677e-08,2924.945526123047,0.2,0.00025,-1.6589183e-09,,
23714,101.52,1916928,306.08,80,936,0.0,0.23371565341949463,1280.783447265625,3740,-0.0006065424786356743,-2.422020770609379e-07,2636.2950592041016,0.2,0.00025,0.0,,
23714,101.52,1918976,306.08,80,937,0.000244140625,0.24964618682861328,1476.28173828125,3744,-0.0006466002196248155,-2.3550106561742723e-05,3072.783172607422,0.2,0.00025,3.5499106e-06,,
23715,102.08,1921024,308.32,81,938,0.0,0.25710922479629517,1832.333984375,3748,-0.0008535314700566232,-2.204615157097578e-07,2997.073013305664,0.2,0.00025,1.8975697e-08,,
23715,102.0,1923072,308.0,81,939,0.0,0.24477511644363403,1322.7496337890625,3752,-0.0010138674952031579,1.1222437024116516e-07,2850.896942138672,0.2,0.00025,1.3504177e-08,,
23716,102.56,1925120,310.24,81,940,0.0,0.22958791255950928,1332.560546875,3756,-0.000827044354082318,-3.5867560654878616e-07,2828.464080810547,0.2,0.00025,0.0,,
23717,103.04,1927168,312.16,81,941,0.0003662109375,0.22759413719177246,1539.4388427734375,3760,-0.001214965282997582,-8.562731090933084e-05,3202.0192108154297,0.2,0.00025,9.673767e-05,,
23717,103.12,1929216,312.48,81,942,0.0,0.23422032594680786,1589.98583984375,3764,-0.001739701307087671,-1.200605765916407e-07,2961.404083251953,0.2,0.00025,1.7753337e-08,,
23718,103.04,1931264,312.16,81,943,0.0003662109375,0.24103564023971558,1490.2601318359375,3768,-0.00324262777576223,-6.179141928441823e-05,3016.076629638672,0.2,0.00025,0.00011608534,,
23719,103.36,1933312,313.44,81,944,0.000244140625,0.2506866455078125,1634.3004150390625,3772,-0.008627151604741812,-4.1756778955459595e-05,3003.3557891845703,0.2,0.00025,7.4284326e-06,,
23719,103.12,1935360,312.48,81,945,0.0020751953125,0.27872610092163086,1258.000732421875,3776,-0.022686357784550637,-0.0006325690192170441,2711.376983642578,0.2,0.00025,0.0013835443,,
23720,103.2,1937408,312.8,81,946,0.004638671875,0.22716021537780762,1261.3985595703125,3780,-0.03157604089938104,0.0003627697587944567,2477.6268463134766,0.2,0.00025,0.000980723,,
23720,103.12,1939456,312.48,81,947,0.0035400390625,0.22908741235733032,1625.88232421875,3784,-0.04930610512383282,0.00028248195303604007,3111.8770141601562,0.2,0.00025,0.0003693782,,
23721,103.52,1941504,314.08,81,948,0.0035400390625,0.26372432708740234,1521.0189208984375,3788,-0.019584328721975908,-0.00019970361609011889,2974.4129028320312,0.2,0.00025,0.0062249503,,
23722,103.04,1943552,312.16,81,949,0.0003662109375,0.25078779458999634,1526.59619140625,3792,-0.0003883589656652475,-5.5551965488120914e-05,2987.8200073242188,0.2,0.00025,0.0011304263,,
23722,103.28,1945600,313.12,82,950,0.0,0.2603123188018799,1534.62109375,3796,-3.0300103844638215e-05,-2.2817403078079224e-08,2710.6945190429688,0.2,0.00025,0.0,,
23723,103.52,1947648,314.08,82,951,0.0,0.23988616466522217,1359.7886962890625,3800,-1.3153802683518734e-05,-5.005858838558197e-09,2894.723587036133,0.2,0.00025,0.0,,
23723,104.08,1949696,316.32,82,952,0.0,0.21696418523788452,1459.286865234375,3804,-6.425716293279038e-06,-7.566995918750763e-10,2908.3262634277344,0.2,0.00025,0.0,,
,,1950000,,,,0.0,0.2334963083267212,1710.2615966796875,3808,-9.311394080668833e-06,-1.0913936421275139e-08,3388.473831176758,0.2,0.00025,0.0,322.4,105.6
23726,104.48,1951744,317.92,82,953,,,,,,,,,,,,
23726,105.28,1953792,321.12,82,954,0.0,0.26518869400024414,1398.94189453125,3812,-6.841667499202231e-06,4.94765117764473e-09,3032.3091888427734,0.2,0.00025,0.0,,
23727,104.96,1955840,319.84,82,955,0.0,0.23323500156402588,1212.060546875,3816,-1.2466082637274667e-05,1.7462298274040222e-10,2780.3993072509766,0.2,0.00025,0.0,,
23728,104.88,1957888,319.52,82,956,0.0,0.22055715322494507,1379.259765625,3820,-1.1785261165186967e-05,1.280568540096283e-09,3088.8490142822266,0.2,0.00025,0.0,,
23728,104.56,1959936,318.24,82,957,0.0,0.2495478391647339,1579.998291015625,3824,-1.135203393687334e-05,-2.9103830456733704e-10,2973.7352752685547,0.2,0.00025,0.0,,
23729,104.72,1961984,318.88,82,958,0.0,0.2225913405418396,1301.5234375,3828,-7.849015901228995e-06,-4.3655745685100555e-10,2968.883560180664,0.2,0.00025,0.0,,
23729,104.88,1964032,319.52,82,959,0.0,0.22694307565689087,1479.77490234375,3832,-4.877524432345126e-06,-4.3655745685100555e-09,2966.505142211914,0.2,0.00025,0.0,,
23730,104.4,1966080,317.6,82,960,0.0,0.22523927688598633,1581.415771484375,3836,-8.614700078624082e-06,5.180481821298599e-09,3094.727096557617,0.2,0.00025,0.0,,
23730,104.24,1968128,316.96,82,961,0.0,0.2558748722076416,1501.806884765625,3840,-1.3468647978243098e-05,-1.979060471057892e-09,3063.0930938720703,0.2,0.00025,0.0,,
23731,103.44,1970176,313.76,83,962,0.0,0.26634448766708374,1520.40869140625,3844,-2.0632118776120478e-05,-8.149072527885437e-10,2797.2881622314453,0.2,0.00025,0.0,,
23732,102.72,1972224,310.88,83,963,0.0,0.25363844633102417,1376.9208984375,3848,-1.9154357346451434e-05,8.032657206058502e-09,2939.510757446289,0.2,0.00025,0.0,,
23732,102.0,1974272,308.0,83,964,0.0,0.24482697248458862,1401.431640625,3852,-2.6653598297343706e-05,9.313225746154785e-10,2992.118927001953,0.2,0.00025,0.0,,
23733,102.24,1976320,308.96,83,965,0.0,0.23850291967391968,1302.52490234375,3856,-1.781064287342815e-05,-5.966285243630409e-09,2850.4432220458984,0.2,0.00025,0.0,,
