time/total_timesteps,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/fps,rollout/exploration_rate,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/mean_reward
1719484,5003,11084,10.97,343,0.05,187.99,0.22510580718517303,0.0001,417370,,
1720054,5005,11088,10.9,343,0.05,187.61,0.026231933385133743,0.0001,417513,,
1720799,5007,11092,10.88,343,0.05,186.82,0.04509788751602173,0.0001,417699,,
1721573,5010,11096,10.85,343,0.05,186.81,0.08588841557502747,0.0001,417893,,
1722165,5012,11100,10.76,343,0.05,184.34,0.053521525114774704,0.0001,418041,,
1722889,5014,11104,10.71,343,0.05,183.34,0.02072761207818985,0.0001,418222,,
1723753,5016,11108,10.68,343,0.05,183.2,0.22452500462532043,0.0001,418438,,
1724447,5018,11112,10.68,343,0.05,183.58,0.19390733540058136,0.0001,418611,,
1725182,5021,11116,10.69,343,0.05,184.5,0.09021082520484924,0.0001,418795,,
1725934,5023,11120,10.64,343,0.05,184.7,0.022896315902471542,0.0001,418983,,
1726645,5025,11124,10.54,343,0.05,183.02,0.07841815054416656,0.0001,419161,,
1727318,5028,11128,10.42,343,0.05,181.92,0.025181706994771957,0.0001,419329,,
1727994,5030,11132,10.33,343,0.05,180.77,0.036396805197000504,0.0001,419498,,
1728636,5032,11136,10.23,343,0.05,179.2,0.01853882148861885,0.0001,419658,,
1729263,5034,11140,10.15,343,0.05,176.92,0.13264954090118408,0.0001,419815,,
1729906,5036,11144,10.07,343,0.05,177.22,0.02329375594854355,0.0001,419976,,
1730538,5037,11148,10.0,343,0.05,176.2,0.040592849254608154,0.0001,420134,,
1731245,5040,11152,9.94,343,0.05,176.29,0.0611560121178627,0.0001,420311,,
1732052,5042,11156,9.93,343,0.05,177.35,0.028553858399391174,0.0001,420512,,
1732760,5044,11160,9.93,343,0.05,177.99,0.10324182361364365,0.0001,420689,,
1733437,5046,11164,9.82,343,0.05,177.87,0.012488271109759808,0.0001,420859,,
1734160,5049,11168,9.87,343,0.05,177.56,0.060593679547309875,0.0001,421039,,
1734800,5051,11172,9.62,343,0.05,176.21,0.02791624143719673,0.0001,421199,,
1735543,5053,11176,9.55,343,0.05,175.97,0.024624239653348923,0.0001,421385,,
1736344,5056,11180,9.56,343,0.05,176.44,0.02183985710144043,0.0001,421585,,
1736952,5058,11184,9.5,343,0.05,174.68,0.024278100579977036,0.0001,421737,,
1737697,5060,11188,9.65,343,0.05,176.43,0.04841885715723038,0.0001,421924,,
1738283,5062,11192,9.49,343,0.05,174.84,0.01820087432861328,0.0001,422070,,
1738974,5064,11196,9.42,343,0.05,174.01,0.02586294524371624,0.0001,422243,,
1739723,5066,11200,9.41,343,0.05,175.58,0.023863375186920166,0.0001,422430,,
1740394,5068,11204,9.41,343,0.05,175.05,0.019995268434286118,0.0001,422598,,
1741077,5071,11208,9.26,343,0.05,173.24,0.014195499941706657,0.0001,422769,,
1741787,5073,11212,9.28,343,0.05,173.4,0.039056986570358276,0.0001,422946,,
1742421,5075,11216,9.24,343,0.05,172.39,0.02288426086306572,0.0001,423105,,
1743210,5077,11220,9.28,343,0.05,172.76,0.037560854107141495,0.0001,423302,,
1743994,5080,11224,9.3,343,0.05,173.49,0.017875678837299347,0.0001,423498,,
1744665,5082,11228,9.29,343,0.05,173.47,0.25000742077827454,0.0001,423666,,
1745454,5084,11232,9.38,343,0.05,174.6,0.07101532816886902,0.0001,423863,,
1746096,5086,11236,9.43,343,0.05,174.6,0.01878773421049118,0.0001,424023,,
1746803,5088,11240,9.42,343,0.05,175.4,0.07139089703559875,0.0001,424200,,
1747497,5090,11244,9.49,343,0.05,175.91,0.052646614611148834,0.0001,424374,,
1748154,5092,11248,9.49,343,0.05,176.16,0.03780147433280945,0.0001,424538,,
1748862,5095,11252,9.53,343,0.05,176.17,0.05075053125619888,0.0001,424715,,
1749562,5097,11256,9.51,343,0.05,175.1,0.01874224841594696,0.0001,424890,,
1750205,5099,11260,9.43,343,0.05,174.45,0.22639508545398712,0.0001,425051,,
1750838,5100,11264,9.41,343,0.05,174.01,0.04606512933969498,0.0001,425209,,
1751556,5103,11268,9.35,343,0.05,173.96,0.23819544911384583,0.0001,425388,,
1752274,5105,11272,9.47,343,0.05,174.74,0.06170186772942543,0.0001,425568,,
1753082,5107,11276,9.53,343,0.05,175.39,0.033249251544475555,0.0001,425770,,
1753816,5110,11280,9.47,343,0.05,174.72,0.021820969879627228,0.0001,425953,,
1754591,5112,11284,9.62,343,0.05,176.39,0.1403728574514389,0.0001,426147,,
1755289,5114,11288,9.53,343,0.05,175.92,0.022544894367456436,0.0001,426322,,
1756133,5116,11292,9.74,343,0.05,178.5,0.020439021289348602,0.0001,426533,,
1756940,5119,11296,9.87,343,0.05,179.66,0.060378462076187134,0.0001,426734,,
1757645,5121,11300,9.92,343,0.05,179.22,0.034518368542194366,0.0001,426911,,
1758402,5123,11304,9.85,343,0.05,180.08,0.021928654983639717,0.0001,427100,,
1759171,5126,11308,9.95,343,0.05,180.94,0.072267547249794,0.0001,427292,,
1759865,5128,11312,9.92,343,0.05,180.78,0.02774444967508316,0.0001,427466,,
1760522,5130,11316,9.92,343,0.05,181.01,0.2175443172454834,0.0001,427630,,
1761215,5132,11320,9.83,343,0.05,180.05,0.01753844879567623,0.0001,427803,,
1761831,5134,11324,9.74,343,0.05,178.37,0.0584196075797081,0.0001,427957,,
1762481,5136,11328,9.79,343,0.05,178.16,0.04387059807777405,0.0001,428120,,
1763133,5138,11332,9.71,343,0.05,176.79,0.18422456085681915,0.0001,428283,,
1763769,5140,11336,9.68,343,0.05,176.73,0.1971619427204132,0.0001,428442,,
1764503,5142,11340,9.75,343,0.05,177.0,0.02847938798367977,0.0001,428625,,
1765279,5144,11344,9.84,343,0.05,177.82,0.06056074798107147,0.0001,428819,,
1766116,5147,11348,10.01,343,0.05,179.62,0.25813549757003784,0.0001,429028,,
1766826,5149,11352,10.02,343,0.05,179.64,0.01844898611307144,0.0001,429206,,
1767471,5151,11356,9.95,343,0.05,179.09,0.05101471394300461,0.0001,429367,,
1768154,5153,11360,10.01,343,0.05,179.49,0.04782616347074509,0.0001,429538,,
1768883,5155,11364,10.14,343,0.05,180.45,0.08018973469734192,0.0001,429720,,
1769566,5157,11368,10.1,343,0.05,180.1,0.05168885737657547,0.0001,429891,,
1770174,5159,11372,9.98,343,0.05,179.0,0.028931984677910805,0.0001,430043,,
1770874,5161,11376,9.95,343,0.05,177.92,0.022004956379532814,0.0001,430218,,
1771468,5163,11380,9.87,343,0.05,176.52,0.03416122496128082,0.0001,430366,,
1772255,5166,11384,9.8,343,0.05,176.64,0.024639245122671127,0.0001,430563,,
1772836,5167,11388,9.75,343,0.05,175.47,0.02800392359495163,0.0001,430708,,
1773558,5170,11392,9.67,343,0.05,174.25,0.15892428159713745,0.0001,430889,,
1774234,5172,11396,9.56,343,0.05,172.94,0.04705071821808815,0.0001,431058,,
1774920,5174,11400,9.5,343,0.05,172.75,0.1697247475385666,0.0001,431229,,
1775538,5176,11404,9.55,343,0.05,171.36,0.019226597622036934,0.0001,431384,,
1776252,5178,11408,9.51,342,0.05,170.81,0.030741218477487564,0.0001,431562,,
1776891,5180,11412,9.52,342,0.05,170.26,0.020898789167404175,0.0001,431722,,
1777589,5182,11416,9.57,342,0.05,170.67,0.07396221160888672,0.0001,431897,,
1778284,5185,11420,9.55,342,0.05,170.69,0.020142756402492523,0.0001,432070,,
1779087,5187,11424,9.66,342,0.05,172.56,0.04024895653128624,0.0001,432271,,
1779729,5189,11428,9.62,342,0.05,172.48,0.035464752465486526,0.0001,432432,,
1780350,5191,11432,9.54,342,0.05,172.17,0.017847293987870216,0.0001,432587,,
1781009,5193,11436,9.5,342,0.05,172.4,0.03014454059302807,0.0001,432752,,
1781612,5195,11440,9.43,342,0.05,171.09,0.01988629251718521,0.0001,432902,,
1782296,5197,11444,9.34,342,0.05,170.17,0.07564803957939148,0.0001,433073,,
1782977,5199,11448,9.2,342,0.05,168.61,0.03908189386129379,0.0001,433244,,
1783705,5201,11452,9.22,342,0.05,168.79,0.019063934683799744,0.0001,433426,,
1784343,5203,11456,9.22,342,0.05,168.72,0.048906274139881134,0.0001,433585,,
1785027,5205,11460,9.27,342,0.05,168.73,0.09329885989427567,0.0001,433756,,
1785814,5208,11464,9.3,342,0.05,169.31,0.034994177520275116,0.0001,433953,,
1786513,5210,11468,9.41,342,0.05,169.47,0.10951761901378632,0.0001,434128,,
1787330,5212,11472,9.63,342,0.05,171.56,0.1685878187417984,0.0001,434332,,
1788060,5215,11476,9.66,342,0.05,171.86,0.026014598086476326,0.0001,434514,,
1788810,5217,11480,9.75,342,0.05,173.42,0.01894792914390564,0.0001,434702,,
1789558,5219,11484,9.72,342,0.05,173.03,0.08183927834033966,0.0001,434889,,
1790213,5221,11488,9.74,342,0.05,173.77,0.17446254193782806,0.0001,435053,,
1790922,5223,11492,9.74,342,0.05,173.64,0.03652321919798851,0.0001,435230,,
1791510,5225,11496,9.67,342,0.05,172.76,0.03612680360674858,0.0001,435377,,
1792126,5227,11500,9.62,342,0.05,172.06,0.08392415940761566,0.0001,435531,,
1792870,5229,11504,9.67,342,0.05,173.32,0.02701781690120697,0.0001,435717,,
1793736,5232,11508,9.87,342,0.05,174.84,0.06853017956018448,0.0001,435933,,
1794430,5234,11512,9.92,342,0.05,175.39,0.07275479286909103,0.0001,436107,,
1795147,5236,11516,9.93,342,0.05,175.58,0.01930829882621765,0.0001,436286,,
1795974,5238,11520,10.01,342,0.05,176.9,0.015906061977148056,0.0001,436493,,
1796681,5241,11524,9.95,342,0.05,175.94,0.0377512201666832,0.0001,436670,,
1797351,5243,11528,10.0,342,0.05,176.22,0.048792093992233276,0.0001,436837,,
1798025,5245,11532,10.08,342,0.05,176.75,0.06920494884252548,0.0001,437006,,
1798830,5247,11536,10.25,342,0.05,178.21,0.04481588304042816,0.0001,437207,,
1799624,5250,11540,10.31,342,0.05,180.12,0.020965712144970894,0.0001,437405,,
1800000,,,,,0.05,,0.01153828389942646,0.0001,437499,166.5,9.1
1800241,5257,11544,10.31,342,0.05,179.45,0.02398025244474411,0.0001,437560,,
1800887,5259,11548,10.28,342,0.05,179.1,0.21675191819667816,0.0001,437721,,
1801552,5261,11552,10.17,342,0.05,178.47,0.029244735836982727,0.0001,437887,,
1802213,5263,11556,10.19,342,0.05,178.7,0.03385346382856369,0.0001,438053,,
1802978,5266,11560,10.16,342,0.05,179.51,0.04161034896969795,0.0001,438244,,
1803657,5268,11564,10.15,342,0.05,178.43,0.05911219120025635,0.0001,438414,,
1804337,5270,11568,10.06,342,0.05,178.24,0.11863722652196884,0.0001,438584,,
1805047,5272,11572,9.96,342,0.05,177.17,0.022728893905878067,0.0001,438761,,
1805809,5274,11576,9.94,342,0.05,177.49,0.049180034548044205,0.0001,438952,,
1806566,5277,11580,9.93,342,0.05,177.56,0.08981143683195114,0.0001,439141,,
1807225,5279,11584,9.87,342,0.05,176.67,0.016467155888676643,0.0001,439306,,
1807950,5281,11588,9.91,342,0.05,177.37,0.011142564937472343,0.0001,439487,,
1808756,5283,11592,9.96,342,0.05,178.34,0.02774696797132492,0.0001,439688,,
1809549,5286,11596,10.12,342,0.05,180.39,0.2074195295572281,0.0001,439887,,
1810238,5288,11600,10.25,342,0.05,181.12,0.03896626457571983,0.0001,440059,,
1811091,5290,11604,10.36,342,0.05,182.21,0.022467801347374916,0.0001,440272,,
1811936,5293,11608,10.23,342,0.05,182.0,0.028160344809293747,0.0001,440483,,
1812665,5295,11612,10.25,342,0.05,182.35,0.024378836154937744,0.0001,440666,,
1813603,5298,11616,10.44,342,0.05,184.56,0.037232235074043274,0.0001,440900,,
1814416,5301,11620,10.52,342,0.05,184.42,0.024471821263432503,0.0001,441103,,
1815233,5304,11624,10.59,342,0.05,185.52,0.028391944244503975,0.0001,441308,,
1816000,5306,11628,10.6,342,0.05,186.49,0.044402964413166046,0.0001,441499,,
1816714,5308,11632,10.67,342,0.05,186.89,0.016143545508384705,0.0001,441678,,
1817530,5311,11636,10.65,342,0.05,187.0,0.0431896410882473,0.0001,441882,,
1818230,5313,11640,10.65,342,0.05,186.06,0.03087754175066948,0.0001,442057,,
1818931,5315,11644,10.71,342,0.05,186.9,0.02611510641872883,0.0001,442232,,
1819541,5317,11648,10.67,342,0.05,186.54,0.030294550582766533,0.0001,442385,,
1820268,5319,11652,10.72,342,0.05,187.16,0.21671070158481598,0.0001,442566,,
1820987,5322,11656,10.74,342,0.05,187.74,0.049910034984350204,0.0001,442746,,
1821829,5324,11660,10.84,342,0.05,188.51,0.18841052055358887,0.0001,442957,,
1822429,5326,11664,10.68,342,0.05,187.72,0.04811875522136688,0.0001,443107,,
1823049,5328,11668,10.63,342,0.05,187.12,0.04852370545268059,0.0001,443262,,
1823664,5330,11672,10.5,342,0.05,186.17,0.23150616884231567,0.0001,443415,,
1824292,5331,11676,10.4,342,0.05,184.83,0.057416316121816635,0.0001,443572,,
1824902,5333,11680,10.31,342,0.05,183.36,0.023708509281277657,0.0001,443725,,
1825465,5335,11684,10.2,342,0.05,182.4,0.06239710748195648,0.0001,443866,,
1825979,5336,11688,10.09,342,0.05,180.29,0.03017960488796234,0.0001,443994,,
1826563,5337,11692,10.0,342,0.05,178.07,0.020400002598762512,0.0001,444140,,
1827347,5339,11696,9.95,342,0.05,177.98,0.02979176491498947,0.0001,444336,,
1828177,5342,11700,9.96,342,0.05,179.39,0.03217050060629845,0.0001,444544,,
1828830,5343,11704,9.82,342,0.05,177.39,0.18441443145275116,0.0001,444707,,
1829491,5345,11708,9.7,342,0.05,175.55,0.04962006211280823,0.0001,444872,,
1830176,5347,11712,9.7,342,0.05,175.11,0.01989583857357502,0.0001,445043,,
1830944,5349,11716,9.5,342,0.05,173.41,0.04863859340548515,0.0001,445235,,
1831685,5351,11720,9.45,342,0.05,172.69,0.08369186520576477,0.0001,445421,,
1832441,5353,11724,9.45,342,0.05,172.08,0.24626697599887848,0.0001,445610,,
1833153,5355,11728,9.48,342,0.05,171.53,0.04713042452931404,0.0001,445788,,
1833652,5356,11732,9.32,342,0.05,169.38,0.025676436722278595,0.0001,445912,,
1834385,5358,11736,9.25,342,0.05,168.55,0.03917422145605087,0.0001,446096,,
1835196,5360,11740,9.29,342,0.05,169.66,0.08247946202754974,0.0001,446298,,
1836078,5362,11744,9.39,342,0.05,171.47,0.046476490795612335,0.0001,446519,,
1836837,5364,11748,9.55,342,0.05,172.96,0.024581698700785637,0.0001,446709,,
1837419,5365,11752,9.5,342,0.05,171.51,0.021224642172455788,0.0001,446854,,
1838059,5367,11756,9.5,342,0.05,170.72,0.012582696974277496,0.0001,447014,,
1838717,5368,11760,9.31,342,0.05,168.88,0.026136532425880432,0.0001,447179,,
1839559,5371,11764,9.5,342,0.05,171.3,0.2237118035554886,0.0001,447389,,
1840154,5372,11768,9.5,342,0.05,171.05,0.1825372725725174,0.0001,447538,,
1840770,5374,11772,9.58,342,0.05,171.06,0.01628221571445465,0.0001,447692,,
1841376,5375,11776,9.54,342,0.05,170.84,0.18860507011413574,0.0001,447843,,
1841926,5377,11780,9.52,342,0.05,170.24,0.23261630535125732,0.0001,447981,,
1842663,5378,11784,9.68,342,0.05,171.98,0.014129554852843285,0.0001,448165,,
1843407,5380,11788,9.84,342,0.05,174.28,0.02356283739209175,0.0001,448351,,
1843979,5382,11792,9.72,342,0.05,174.16,0.04393696039915085,0.0001,448494,,
1844729,5383,11796,9.69,342,0.05,173.82,0.2589721977710724,0.0001,448682,,
1845479,5385,11800,9.67,342,0.05,173.02,0.017780516296625137,0.0001,448869,,
1846051,5387,11804,9.5,342,0.05,172.21,0.04999421164393425,0.0001,449012,,
1846707,5389,11808,9.51,342,0.05,172.16,0.019008390605449677,0.0001,449176,,
1847417,5390,11812,9.5,342,0.05,172.41,0.07070590555667877,0.0001,449354,,
1848140,5392,11816,9.47,342,0.05,171.96,0.26744887232780457,0.0001,449534,,
1848860,5394,11820,9.46,342,0.05,171.75,0.030747242271900177,0.0001,449714,,
1849539,5396,11824,9.39,342,0.05,170.98,0.013853460550308228,0.0001,449884,,
1850201,5398,11828,9.29,342,0.05,170.48,0.09372449666261673,0.0001,450050,,
1850928,5400,11832,9.4,342,0.05,172.76,0.023749854415655136,0.0001,450231,,
1851591,5401,11836,9.34,342,0.05,172.06,0.061112597584724426,0.0001,450397,,
1852248,5403,11840,9.25,342,0.05,170.52,0.034432731568813324,0.0001,450561,,
1852914,5405,11844,9.12,342,0.05,168.36,0.038055889308452606,0.0001,450728,,
1853683,5407,11848,9.06,342,0.05,168.46,0.06454144418239594,0.0001,450920,,
1854473,5409,11852,9.22,342,0.05,170.54,0.0556311309337616,0.0001,451118,,
1855111,5411,11856,9.18,342,0.05,170.52,0.015757353976368904,0.0001,451277,,
1855738,5412,11860,9.24,342,0.05,170.21,0.06068677455186844,0.0001,451434,,
1856466,5414,11864,9.22,342,0.05,169.07,0.048806894570589066,0.0001,451616,,
1857068,5416,11868,9.22,342,0.05,169.14,0.18946190178394318,0.0001,451766,,
1857712,5418,11872,9.21,342,0.05,169.42,0.05589335784316063,0.0001,451927,,
1858426,5420,11876,9.3,342,0.05,170.5,0.026315419003367424,0.0001,452106,,
1859077,5422,11880,9.38,342,0.05,171.51,0.02170088328421116,0.0001,452269,,
1859802,5424,11884,9.36,342,0.05,171.39,0.05718807876110077,0.0001,452450,,
1860543,5426,11888,9.38,342,0.05,171.36,0.03386521711945534,0.0001,452635,,
1861186,5429,11892,9.54,342,0.05,172.07,0.04161475598812103,0.0001,452796,,
1862009,5431,11896,9.64,342,0.05,172.8,0.03160211816430092,0.0001,453002,,
1862642,5433,11900,9.5,342,0.05,171.63,0.04544996842741966,0.0001,453160,,
1863455,5435,11904,9.63,342,0.05,174.04,0.2688889503479004,0.0001,453363,,
1864226,5438,11908,9.7,342,0.05,175.19,0.20261147618293762,0.0001,453556,,
1865012,5440,11912,9.78,342,0.05,175.95,0.2899639308452606,0.0001,453752,,
1865703,5442,11916,9.8,342,0.05,175.63,0.027239467948675156,0.0001,453925,,
1866384,5444,11920,9.76,342,0.05,175.24,0.16601082682609558,0.0001,454095,,
1867145,5447,11924,9.79,342,0.05,176.06,0.17527972161769867,0.0001,454286,,
1867808,5449,11928,9.83,342,0.05,176.07,0.053665343672037125,0.0001,454451,,
1868404,5451,11932,9.75,342,0.05,174.76,0.05498643219470978,0.0001,454600,,
1869018,5452,11936,9.76,342,0.05,174.27,0.03569120913743973,0.0001,454754,,
1869726,5454,11940,9.81,342,0.05,174.78,0.02856380119919777,0.0001,454931,,
1870449,5457,11944,9.86,342,0.05,175.35,0.07448074221611023,0.0001,455112,,
1871169,5459,11948,9.84,342,0.05,174.86,0.09668096899986267,0.0001,455292,,
1871986,5461,11952,9.77,342,0.05,175.13,0.02007990889251232,0.0001,455496,,
1872748,5464,11956,9.86,342,0.05,176.37,0.013130249455571175,0.0001,455686,,
1873448,5466,11960,9.91,342,0.05,177.1,0.39396804571151733,0.0001,455861,,
1874173,5468,11964,9.89,342,0.05,177.07,0.038492053747177124,0.0001,456043,,
1874742,5470,11968,9.88,342,0.05,176.74,0.04005470871925354,0.0001,456185,,
1875430,5472,11972,9.94,342,0.05,177.18,0.09619659185409546,0.0001,456357,,
1876246,5474,11976,10.09,342,0.05,178.2,0.034665439277887344,0.0001,456561,,
1876925,5476,11980,10.08,342,0.05,178.48,0.18085059523582458,0.0001,456731,,
1877598,5478,11984,10.1,342,0.05,177.96,0.027964690700173378,0.0001,456899,,
1878274,5480,11988,10.02,342,0.05,177.31,0.022409312427043915,0.0001,457068,,
1879094,5483,11992,10.07,342,0.05,179.08,0.021447032690048218,0.0001,457273,,
1879676,5485,11996,9.89,342,0.05,176.67,0.031106457114219666,0.0001,457418,,
1880307,5487,12000,9.91,342,0.05,176.65,0.05203774571418762,0.0001,457576,,
1880961,5489,12004,9.89,342,0.05,175.06,0.1624802201986313,0.0001,457740,,
1881666,5491,12008,9.83,342,0.05,174.4,0.02582821249961853,0.0001,457916,,
1882284,5493,12012,9.63,342,0.05,172.72,0.014033510349690914,0.0001,458070,,
1882832,5495,12016,9.47,342,0.05,171.29,0.04748813062906265,0.0001,458207,,
1883585,5497,12020,9.48,342,0.05,172.01,0.07692307233810425,0.0001,458396,,
1884268,5499,12024,9.36,342,0.05,171.23,0.046113528311252594,0.0001,458566,,
1885070,5502,12028,9.43,342,0.05,172.62,0.028015585616230965,0.0001,458767,,
1885757,5504,12032,9.51,342,0.05,173.53,0.045355651527643204,0.0001,458939,,
1886551,5506,12036,9.64,342,0.05,175.33,0.13288569450378418,0.0001,459137,,
1887285,5508,12040,9.62,342,0.05,175.59,0.06557955592870712,0.0001,459321,,
1888004,5510,12044,9.53,342,0.05,175.55,0.033131275326013565,0.0001,459500,,
1888712,5513,12048,9.51,342,0.05,175.43,0.023006925359368324,0.0001,459677,,
1889366,5515,12052,9.46,342,0.05,173.8,0.01387125812470913,0.0001,459841,,
1889992,5516,12056,9.33,342,0.05,172.44,0.02635585330426693,0.0001,459997,,
1890717,5519,12060,9.28,342,0.05,172.69,0.2145368456840515,0.0001,460179,,
1891496,5521,12064,9.26,342,0.05,173.23,0.01875118538737297,0.0001,460373,,
1892225,5523,12068,9.38,342,0.05,174.83,0.026516780257225037,0.0001,460556,,
1892798,5525,12072,9.29,342,0.05,173.68,0.044820740818977356,0.0001,460699,,
1893428,5527,12076,9.14,342,0.05,171.82,0.04904566705226898,0.0001,460856,,
1894025,5529,12080,9.08,342,0.05,171.0,0.02196061611175537,0.0001,461006,,
1894642,5531,12084,9.03,342,0.05,170.44,0.02516237273812294,0.0001,461160,,
1895265,5532,12088,8.99,342,0.05,169.91,0.017608677968382835,0.0001,461316,,
1895894,5534,12092,8.9,342,0.05,168.0,0.18604663014411926,0.0001,461473,,
1896594,5536,12096,8.95,342,0.05,169.18,0.04168933629989624,0.0001,461648,,
1897389,5539,12100,9.04,342,0.05,170.82,0.0814824178814888,0.0001,461847,,
1898098,5541,12104,9.09,342,0.05,171.37,0.06956125050783157,0.0001,462024,,
1898798,5543,12108,9.14,342,0.05,171.32,0.21217870712280273,0.0001,462199,,
1899614,5546,12112,9.29,342,0.05,173.3,0.02335594967007637,0.0001,462403,,
1900000,,,,,0.05,,0.10476241260766983,0.0001,462499,191.95,11.6
1900344,5555,12116,9.43,342,0.05,175.12,0.03848360851407051,0.0001,462585,,
1901009,5557,12120,9.34,342,0.05,174.24,0.14743393659591675,0.0001,462752,,
1901853,5559,12124,9.52,342,0.05,175.85,0.06164250522851944,0.0001,462963,,
1902665,5562,12128,9.61,342,0.05,175.95,0.04433548077940941,0.0001,463166,,
1903406,5564,12132,9.6,342,0.05,176.49,0.035112302750349045,0.0001,463351,,
1904025,5566,12136,9.46,342,0.05,174.74,0.023872876539826393,0.0001,463506,,
1904857,5568,12140,9.51,342,0.05,175.72,0.03492170572280884,0.0001,463714,,
