time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/fps,rollout/exploration_rate,eval/mean_ep_length,eval/mean_reward,train/learning_rate,train/loss,train/n_updates
6052,-11.14,3811.32,19803,2324029,117,0.01,,,0.0001,0.012208092026412487,556007
6056,-11.09,3813.24,19812,2327575,117,0.01,,,0.0001,0.010794902220368385,556893
6060,-11.0,3835.99,19820,2331293,117,0.01,,,0.0001,0.014792965725064278,557823
6064,-10.77,3863.6,19830,2335530,117,0.01,,,0.0001,0.022321738302707672,558882
6068,-10.64,3891.38,19840,2339942,117,0.01,,,0.0001,0.007039186544716358,559985
6072,-10.64,3889.75,19848,2343660,118,0.01,,,0.0001,0.010481894947588444,560914
6076,-10.54,3913.59,19858,2347901,118,0.01,,,0.0001,0.008152378723025322,561975
6080,-10.49,3933.17,19868,2352262,118,0.01,,,0.0001,0.03141040354967117,563065
6084,-10.42,3940.56,19877,2356101,118,0.01,,,0.0001,0.007106180302798748,564025
6088,-10.49,3923.69,19887,2359926,118,0.01,,,0.0001,0.009652692824602127,564981
6092,-10.3,3943.72,19897,2364039,118,0.01,,,0.0001,0.008322633802890778,566009
6096,-10.39,3936.34,19907,2368077,118,0.01,,,0.0001,0.00548402639105916,567019
6100,-10.21,3977.63,19917,2372247,119,0.01,,,0.0001,0.015464916825294495,568061
6104,-10.11,3992.08,19927,2376383,119,0.01,,,0.0001,0.006184989586472511,569095
6108,-10.08,4000.04,19936,2380289,119,0.01,,,0.0001,0.002919927705079317,570072
6112,-10.0,4003.01,19945,2384102,119,0.01,,,0.0001,0.011174090206623077,571025
6116,-9.94,4008.66,19955,2388172,119,0.01,,,0.0001,0.006674014497548342,572042
6120,-9.8,4025.14,19964,2391900,119,0.01,,,0.0001,0.002819291315972805,572974
6124,-9.81,4026.87,19974,2396018,119,0.01,,,0.0001,0.005802584812045097,574004
,,,,2400000,,0.01,4209.3,-10.0,0.0001,0.013476858846843243,574999
6128,-9.69,4040.49,20016,2400427,119,0.01,,,0.0001,0.006176560185849667,575106
6132,-9.54,4050.75,20025,2404458,120,0.01,,,0.0001,0.004379943944513798,576114
6136,-9.53,4030.97,20035,2408155,120,0.01,,,0.0001,0.013066528365015984,577038
6140,-9.5,4030.08,20044,2412233,120,0.01,,,0.0001,0.03642842546105385,578058
6144,-9.46,4040.49,20054,2416227,120,0.01,,,0.0001,0.02527252770960331,579056
6148,-9.5,4021.68,20064,2420164,120,0.01,,,0.0001,0.016405895352363586,580040
6152,-9.37,4025.44,20073,2424103,120,0.01,,,0.0001,0.016662197187542915,581025
6156,-9.4,4034.32,20083,2427862,120,0.01,,,0.0001,0.007082990370690823,581965
6160,-9.27,4045.76,20092,2431870,121,0.01,,,0.0001,0.010711928829550743,582967
6164,-9.46,4014.23,20101,2435325,121,0.01,,,0.0001,0.023477859795093536,583831
6168,-9.53,3974.99,20109,2438744,121,0.01,,,0.0001,0.006721632555127144,584685
6172,-9.52,3980.51,20119,2442605,121,0.01,,,0.0001,0.0028824263717979193,585651
6176,-9.55,3978.09,20129,2446776,121,0.01,,,0.0001,0.0044113146141171455,586693
6180,-9.47,3970.87,20140,2450959,121,0.01,,,0.0001,0.005009089596569538,587739
6184,-9.28,3991.97,20150,2455328,121,0.01,,,0.0001,0.003268763655796647,588831
6188,-9.27,3984.96,20159,2458989,121,0.01,,,0.0001,0.014768542721867561,589747
6192,-9.21,4009.44,20170,2463712,122,0.01,,,0.0001,0.01819034107029438,590927
6196,-9.17,4014.25,20180,2467873,122,0.01,,,0.0001,0.020853381603956223,591968
6200,-9.08,4017.62,20191,2472128,122,0.01,,,0.0001,0.010956852696835995,593031
6204,-9.03,4010.18,20201,2476082,122,0.01,,,0.0001,0.013885131105780602,594020
6208,-8.98,4000.9,20210,2479757,122,0.01,,,0.0001,0.007300147321075201,594939
6212,-8.86,4015.7,20220,2483940,122,0.01,,,0.0001,0.006216052453964949,595984
6216,-8.94,3988.13,20228,2487315,122,0.01,,,0.0001,0.004535378888249397,596828
6220,-8.96,4003.42,20239,2491421,123,0.01,,,0.0001,0.0029331783298403025,597855
6224,-8.97,3985.62,20248,2495100,123,0.01,,,0.0001,0.005092399660497904,598774
6228,-9.03,3961.36,20257,2498898,123,0.01,,,0.0001,0.010789765976369381,599724
,,,,2500000,,0.01,4204.9,-7.8,0.0001,0.010706224478781223,599999
6232,-9.05,3967.31,20298,2503078,123,0.01,,,0.0001,0.021620001643896103,600769
6236,-8.96,3983.15,20308,2507177,123,0.01,,,0.0001,0.006792072206735611,601794
6240,-9.03,3966.9,20316,2510845,123,0.01,,,0.0001,0.003623188938945532,602711
6244,-9.09,3949.47,20325,2514399,123,0.01,,,0.0001,0.005608153995126486,603599
6248,-8.98,3969.91,20336,2518849,123,0.01,,,0.0001,0.03116569295525551,604712
6252,-9.05,3952.37,20345,2522343,123,0.01,,,0.0001,0.0032121918629854918,605585
6256,-8.82,3973.29,20356,2526632,124,0.01,,,0.0001,0.005753120873123407,606657
6260,-8.78,3984.73,20367,2530917,124,0.01,,,0.0001,0.028835730627179146,607729
6264,-8.6,4015.17,20377,2535129,124,0.01,,,0.0001,0.006947752088308334,608782
6268,-8.56,4039.14,20387,2539156,124,0.01,,,0.0001,0.007292758673429489,609788
6272,-8.56,4056.33,20397,2543444,124,0.01,,,0.0001,0.007506892085075378,610860
6276,-8.48,4050.16,20406,2547466,124,0.01,,,0.0001,0.005563089624047279,611866
6280,-8.62,4035.96,20414,2551290,124,0.01,,,0.0001,0.013066375628113747,612822
6284,-8.67,4033.17,20424,2555592,125,0.01,,,0.0001,0.00507185235619545,613897
6288,-8.75,4035.83,20434,2559320,125,0.01,,,0.0001,0.009026015177369118,614829
6292,-8.85,4010.04,20444,2563392,125,0.01,,,0.0001,0.006210523657500744,615847
6296,-8.85,4018.53,20455,2567759,125,0.01,,,0.0001,0.013185441493988037,616939
6300,-8.91,4019.91,20466,2572053,125,0.01,,,0.0001,0.02724885381758213,618013
6304,-8.89,4013.77,20475,2575845,125,0.01,,,0.0001,0.00801963359117508,618961
6308,-9.0,4013.94,20484,2579533,125,0.01,,,0.0001,0.006814736407250166,619883
6312,-9.12,3997.82,20493,2583310,126,0.01,,,0.0001,0.005217703990638256,620827
6316,-8.99,4026.34,20504,2587397,126,0.01,,,0.0001,0.003549181856215,621849
6320,-8.96,4016.3,20513,2591248,126,0.01,,,0.0001,0.004779673647135496,622811
6324,-8.94,4023.71,20522,2595112,126,0.01,,,0.0001,0.025773873552680016,623777
6328,-8.82,4048.0,20532,2599516,126,0.01,,,0.0001,0.015634015202522278,624878
,,,,2600000,,0.01,4375.05,-6.45,0.0001,0.016084719449281693,624999
6332,-8.93,4025.57,20574,2603140,126,0.01,,,0.0001,0.00451015867292881,625784
6336,-8.99,4030.11,20584,2607350,126,0.01,,,0.0001,0.0028407173231244087,626837
6340,-8.94,4028.1,20593,2610979,126,0.01,,,0.0001,0.03318643197417259,627744
6344,-8.77,4066.5,20605,2615500,126,0.01,,,0.0001,0.00523839145898819,628874
6348,-8.8,4070.67,20616,2620054,127,0.01,,,0.0001,0.0051292190328240395,630013
6352,-8.6,4118.6,20627,2624756,127,0.01,,,0.0001,0.006704590283334255,631188
6356,-8.56,4125.77,20638,2629227,127,0.01,,,0.0001,0.0039550140500068665,632306
6360,-8.72,4094.74,20646,2632748,127,0.01,,,0.0001,0.020665090531110764,633186
6364,-8.58,4116.52,20658,2637510,127,0.01,,,0.0001,0.007812083698809147,634377
6368,-8.35,4148.56,20670,2642338,127,0.01,,,0.0001,0.006365356035530567,635584
6372,-8.21,4154.48,20681,2646773,127,0.01,,,0.0001,0.021576853469014168,636693
6376,-8.15,4160.22,20691,2650943,128,0.01,,,0.0001,0.006953063420951366,637735
6380,-8.13,4155.42,20700,2654647,128,0.01,,,0.0001,0.006406591739505529,638661
6384,-8.09,4157.07,20711,2658997,128,0.01,,,0.0001,0.0036930502392351627,639749
6388,-8.03,4162.38,20721,2662855,128,0.01,,,0.0001,0.002822132781147957,640713
6392,-7.94,4163.55,20731,2666968,128,0.01,,,0.0001,0.03569645807147026,641741
6396,-7.82,4177.6,20742,2671697,128,0.01,,,0.0001,0.017404092475771904,642924
6400,-7.89,4147.11,20751,2675217,128,0.01,,,0.0001,0.023789895698428154,643804
6404,-7.88,4170.08,20761,2679585,129,0.01,,,0.0001,0.004677999764680862,644896
6408,-7.63,4199.14,20772,2683987,129,0.01,,,0.0001,0.011994061060249805,645996
6412,-7.45,4229.59,20783,2688526,129,0.01,,,0.0001,0.027103135362267494,647131
6416,-7.36,4264.68,20795,2693486,129,0.01,,,0.0001,0.0038564337883144617,648371
6420,-7.25,4296.06,20807,2698129,129,0.01,,,0.0001,0.01741570420563221,649532
,,,,2700000,,0.01,4187.1,-7.95,0.0001,0.008566657081246376,649999
6424,-7.2,4309.84,20847,2702340,129,0.01,,,0.0001,0.011235665529966354,650584
6428,-7.23,4313.21,20857,2706833,129,0.01,,,0.0001,0.04132943972945213,651708
6432,-7.11,4328.78,20867,2710841,129,0.01,,,0.0001,0.008136821910738945,652710
6436,-6.94,4334.13,20877,2715188,130,0.01,,,0.0001,0.008215497247874737,653796
6440,-6.92,4355.96,20888,2719352,130,0.01,,,0.0001,0.009625337086617947,654837
6444,-6.92,4355.2,20899,2723859,130,0.01,,,0.0001,0.010875440202653408,655964
6448,-6.9,4359.3,20910,2728524,130,0.01,,,0.0001,0.008809617720544338,657130
6452,-6.86,4347.98,20921,2732942,130,0.01,,,0.0001,0.023817555978894234,658235
6456,-6.89,4337.42,20932,2737139,130,0.01,,,0.0001,0.008084453642368317,659284
6460,-6.68,4363.98,20942,2741325,130,0.01,,,0.0001,0.006610768381506205,660331
6464,-6.73,4351.06,20952,2745753,131,0.01,,,0.0001,0.010355773381888866,661438
6468,-6.81,4343.07,20963,2750380,131,0.01,,,0.0001,0.005948699079453945,662594
6472,-6.77,4324.63,20972,2754349,131,0.01,,,0.0001,0.015416106209158897,663587
6476,-6.92,4321.64,20981,2758434,131,0.01,,,0.0001,0.005479278042912483,664608
6480,-6.68,4359.6,20993,2763087,131,0.01,,,0.0001,0.0026251052040606737,665771
6484,-6.59,4367.63,21004,2767628,131,0.01,,,0.0001,0.01464694831520319,666906
6488,-6.48,4378.54,21015,2771753,131,0.01,,,0.0001,0.014146876521408558,667938
6492,-6.56,4368.59,21024,2775614,132,0.01,,,0.0001,0.009277073666453362,668903
6496,-6.53,4368.34,21036,2780339,132,0.01,,,0.0001,0.0165860615670681,670084
6500,-6.26,4404.39,21047,2784767,132,0.01,,,0.0001,0.008111570961773396,671191
6504,-5.97,4421.05,21059,2789553,132,0.01,,,0.0001,0.007710940670222044,672388
6508,-5.96,4412.99,21069,2793756,132,0.01,,,0.0001,0.021964432671666145,673438
6512,-6.02,4402.07,21079,2798017,132,0.01,,,0.0001,0.004535585176199675,674504
,,,,2800000,,0.01,4342.6,-6.5,0.0001,0.006083154585212469,674999
6516,-6.09,4390.26,21121,2802685,132,0.01,,,0.0001,0.016507135704159737,675671
6520,-6.15,4375.63,21132,2806960,132,0.01,,,0.0001,0.008426879532635212,676739
6524,-6.18,4367.28,21142,2810958,132,0.01,,,0.0001,0.004874689970165491,677739
6528,-6.07,4379.42,21154,2815758,133,0.01,,,0.0001,0.014662707224488258,678939
6532,-6.17,4353.09,21162,2819098,133,0.01,,,0.0001,0.004056897945702076,679774
6536,-6.28,4329.9,21171,2822856,133,0.01,,,0.0001,0.008045760914683342,680713
6540,-6.09,4342.49,21182,2827342,133,0.01,,,0.0001,0.003984277136623859,681835
6544,-6.03,4345.23,21194,2831912,133,0.01,,,0.0001,0.023045044392347336,682977
6548,-6.08,4340.88,21204,2836469,133,0.01,,,0.0001,0.039579667150974274,684117
6552,-6.26,4334.48,21214,2840723,133,0.01,,,0.0001,0.0070583997294306755,685180
6556,-6.35,4323.13,21222,2844642,134,0.01,,,0.0001,0.005263625644147396,686160
6560,-6.18,4350.5,21234,2849512,134,0.01,,,0.0001,0.015697835013270378,687377
6564,-6.12,4343.88,21245,2853778,134,0.01,,,0.0001,0.016253579407930374,688444
6568,-6.17,4340.77,21256,2858322,134,0.01,,,0.0001,0.005026425700634718,689580
6572,-6.2,4351.95,21267,2862578,134,0.01,,,0.0001,0.010302118957042694,690644
6576,-6.06,4361.26,21278,2866898,134,0.01,,,0.0001,0.01941223070025444,691724
6580,-6.17,4348.55,21288,2871231,134,0.01,,,0.0001,0.009581527672708035,692807
6584,-6.31,4331.85,21298,2875352,135,0.01,,,0.0001,0.006947417743504047,693837
6588,-6.24,4358.39,21310,2880151,135,0.01,,,0.0001,0.03602302819490433,695037
6592,-6.18,4374.17,21320,2884407,135,0.01,,,0.0001,0.002754463581368327,696101
6596,-6.14,4356.67,21329,2888690,135,0.01,,,0.0001,0.004293220583349466,697172
6600,-6.25,4355.53,21339,2893082,135,0.01,,,0.0001,0.006559071131050587,698270
6604,-6.63,4328.98,21348,2897198,135,0.01,,,0.0001,0.013544769026339054,699299
,,,,2900000,,0.01,4311.35,-6.7,0.0001,0.0033104880712926388,699999
6608,-6.53,4333.59,21390,2901523,135,0.01,,,0.0001,0.0053810253739356995,700380
6612,-6.6,4325.21,21400,2905579,135,0.01,,,0.0001,0.010612579062581062,701394
6616,-6.62,4298.9,21410,2909594,135,0.01,,,0.0001,0.005211997777223587,702398
6620,-6.66,4293.82,21420,2913740,136,0.01,,,0.0001,0.006770327687263489,703434
6624,-6.57,4310.59,21431,2918165,136,0.01,,,0.0001,0.003940572962164879,704541
6628,-6.57,4296.07,21442,2922605,136,0.01,,,0.0001,0.009170722216367722,705651
6632,-6.27,4346.3,21453,2927212,136,0.01,,,0.0001,0.006710825487971306,706802
6636,-6.23,4367.97,21463,2931527,136,0.01,,,0.0001,0.016712306067347527,707881
6640,-6.35,4347.06,21472,2935496,136,0.01,,,0.0001,0.01190483570098877,708873
6644,-6.37,4341.74,21482,2939932,136,0.01,,,0.0001,0.005476236343383789,709982
6648,-6.41,4342.55,21494,2944504,136,0.01,,,0.0001,0.004383917897939682,711125
6652,-6.28,4360.22,21505,2949206,137,0.01,,,0.0001,0.023253893479704857,712301
6656,-6.17,4380.09,21516,2953623,137,0.01,,,0.0001,0.0072945524007081985,713405
6660,-6.09,4369.59,21527,2958224,137,0.01,,,0.0001,0.008070217445492744,714555
6664,-6.23,4378.74,21538,2962709,137,0.01,,,0.0001,0.015198820270597935,715677
6668,-6.11,4373.64,21548,2967125,137,0.01,,,0.0001,0.006204779259860516,716781
6672,-6.06,4390.35,21559,2971790,137,0.01,,,0.0001,0.004629797767847776,717947
6676,-5.95,4395.09,21570,2976231,137,0.01,,,0.0001,0.008914587087929249,719057
6680,-5.78,4405.84,21581,2980842,138,0.01,,,0.0001,0.01049457024782896,720210
6684,-5.73,4418.14,21591,2985268,138,0.01,,,0.0001,0.00553426006808877,721316
6688,-5.76,4402.24,21602,2989662,138,0.01,,,0.0001,0.009789125993847847,722415
6692,-5.8,4390.95,21612,2993638,138,0.01,,,0.0001,0.05271805077791214,723409
6696,-5.85,4408.5,21623,2998361,138,0.01,,,0.0001,0.013025004416704178,724590
,,,,3000000,,0.01,4540.35,-5.75,0.0001,0.012208368629217148,724999
6700,-5.84,4388.11,21666,3002251,138,0.01,,,0.0001,0.027610179036855698,725562
6704,-5.59,4404.27,21677,3006773,138,0.01,,,0.0001,0.007257644087076187,726693
6708,-5.64,4434.71,21690,3011854,138,0.01,,,0.0001,0.007295440416783094,727963
6712,-5.38,4449.36,21700,3016279,138,0.01,,,0.0001,0.006505840923637152,729069
6716,-5.2,4486.51,21712,3021217,139,0.01,,,0.0001,0.006764641962945461,730304
6720,-5.01,4489.27,21722,3025440,139,0.01,,,0.0001,0.006474973633885384,731359
6724,-5.14,4464.5,21732,3029247,139,0.01,,,0.0001,0.015233280137181282,732311
6728,-5.23,4445.94,21741,3033212,139,0.01,,,0.0001,0.03817613422870636,733302
6732,-5.21,4427.78,21752,3037358,139,0.01,,,0.0001,0.005714890547096729,734339
6736,-4.97,4430.82,21762,3041738,139,0.01,,,0.0001,0.004528900142759085,735434
6740,-4.78,4445.53,21773,3046064,139,0.01,,,0.0001,0.014289520680904388,736515
6744,-4.81,4439.14,21784,3050344,140,0.01,,,0.0001,0.006637905724346638,737585
6748,-4.64,4429.04,21795,3054670,140,0.01,,,0.0001,0.00541280210018158,738667
6752,-4.71,4418.32,21805,3059105,140,0.01,,,0.0001,0.02065102756023407,739776
6756,-4.67,4425.61,21815,3063701,140,0.01,,,0.0001,0.016918599605560303,740925
6760,-4.78,4420.68,21826,3068184,140,0.01,,,0.0001,0.02109421417117119,742045
6764,-4.63,4418.44,21837,3072619,140,0.01,,,0.0001,0.036667030304670334,743154
6768,-4.67,4419.87,21848,3077076,140,0.01,,,0.0001,0.006240226328372955,744268
6772,-4.68,4427.49,21860,3081942,140,0.01,,,0.0001,0.007417677901685238,745485
6776,-4.59,4453.79,21872,3087038,141,0.01,,,0.0001,0.015597663819789886,746759
6780,-4.82,4436.8,21882,3091215,141,0.01,,,0.0001,0.017592638731002808,747803
6784,-4.66,4427.21,21892,3095410,141,0.01,,,0.0001,0.03424437344074249,748852
,,,,3100000,,0.01,4761.35,-4.15,0.0001,0.010776566341519356,749999
6788,-4.44,4444.18,21939,3100233,141,0.01,,,0.0001,0.010409785434603691,750058
6792,-4.28,4465.8,21950,3104735,141,0.01,,,0.0001,0.004603154957294464,751183
6796,-4.35,4457.5,21961,3109235,141,0.01,,,0.0001,0.011952699162065983,752308
6800,-4.15,4501.74,21973,3114227,141,0.01,,,0.0001,0.008891895413398743,753556
6804,-4.36,4488.43,21983,3118420,141,0.01,,,0.0001,0.005466033238917589,754604
6808,-4.59,4456.49,21994,3122715,141,0.01,,,0.0001,0.01654757373034954,755678
6812,-4.7,4468.93,22006,3127448,142,0.01,,,0.0001,0.01692822389304638,756861
6816,-4.69,4433.26,22016,3131501,142,0.01,,,0.0001,0.0057866317220032215,757875
6820,-4.54,4469.87,22028,3136639,142,0.01,,,0.0001,0.006939020473510027,759159
6824,-4.27,4490.65,22038,3140965,142,0.01,,,0.0001,0.007256710901856422,760241
6828,-4.03,4533.4,22050,3146003,142,0.01,,,0.0001,0.011901991441845894,761500
6832,-4.2,4543.03,22061,3150397,142,0.01,,,0.0001,0.0075652748346328735,762599
6836,-4.41,4545.14,22072,3154836,142,0.01,,,0.0001,0.03304140642285347,763708
6840,-4.47,4549.5,22083,3159271,143,0.01,,,0.0001,0.005471872165799141,764817
6844,-4.42,4574.69,22095,3164171,143,0.01,,,0.0001,0.012426610104739666,766042
6848,-4.48,4592.35,22106,3168932,143,0.01,,,0.0001,0.03795955330133438,767232
6852,-4.32,4617.11,22119,3173993,143,0.01,,,0.0001,0.005641980096697807,768498
6856,-4.27,4631.12,22131,3178938,143,0.01,,,0.0001,0.0033071115612983704,769734
6860,-4.22,4626.73,22141,3183307,143,0.01,,,0.0001,0.00730901351198554,770826
6864,-4.1,4618.61,22151,3187534,143,0.01,,,0.0001,0.006701837759464979,771883
6868,-4.05,4638.09,22162,3192489,144,0.01,,,0.0001,0.006523639429360628,773122
6872,-4.06,4633.31,22173,3197232,144,0.01,,,0.0001,0.01796380989253521,774307
,,,,3200000,,0.01,4934.15,-3.55,0.0001,0.01656617969274521,774999
6876,-4.2,4617.83,22221,3201944,144,0.01,,,0.0001,0.009712882339954376,775485
6880,-4.04,4633.05,22232,3206511,144,0.01,,,0.0001,0.008534915745258331,776627
6884,-4.13,4642.71,22243,3210938,144,0.01,,,0.0001,0.0047098309732973576,777734
6888,-4.2,4662.14,22256,3216249,144,0.01,,,0.0001,0.00553890923038125,779062
6892,-4.22,4646.26,22265,3220363,144,0.01,,,0.0001,0.011295400559902191,780090
6896,-4.19,4655.47,22276,3225107,144,0.01,,,0.0001,0.00815645046532154,781276
6900,-4.18,4624.31,22286,3229313,144,0.01,,,0.0001,0.010142052546143532,782328
6904,-4.03,4633.5,22296,3233738,145,0.01,,,0.0001,0.017150698229670525,783434
6908,-3.83,4652.05,22308,3238484,145,0.01,,,0.0001,0.00589718297123909,784620
6912,-3.76,4641.46,22319,3242958,145,0.01,,,0.0001,0.009087994694709778,785739
6916,-3.78,4675.44,22331,3247861,145,0.01,,,0.0001,0.005642137490212917,786965
6920,-4.01,4635.4,22341,3251999,145,0.01,,,0.0001,0.014675892889499664,787999
6924,-3.94,4647.46,22352,3256627,145,0.01,,,0.0001,0.006934786215424538,789156
6928,-4.05,4632.21,22363,3261285,145,0.01,,,0.0001,0.00551179563626647,790321
6932,-3.83,4656.31,22375,3266284,145,0.01,,,0.0001,0.009289921261370182,791570
6936,-3.81,4643.14,22385,3270397,146,0.01,,,0.0001,0.0028117515612393618,792599
6940,-3.73,4660.67,22397,3275275,146,0.01,,,0.0001,0.007405886426568031,793818
6944,-3.74,4638.15,22407,3279616,146,0.01,,,0.0001,0.008788753300905228,794903
6948,-3.78,4616.9,22418,3283845,146,0.01,,,0.0001,0.011176228523254395,795961
6952,-3.91,4592.65,22428,3288285,146,0.01,,,0.0001,0.011580932885408401,797071
6956,-3.9,4576.29,22439,3292822,146,0.01,,,0.0001,0.033252254128456116,798205
6960,-3.96,4595.61,22450,3297680,146,0.01,,,0.0001,0.025560352951288223,799419
,,,,3300000,,0.01,5213.4,-1.95,0.0001,0.007816963829100132,799999
6964,-4.22,4610.63,22500,3302287,146,0.01,,,0.0001,0.015225991606712341,800571
6968,-4.19,4623.72,22513,3307559,146,0.01,,,0.0001,0.00434946920722723,801889
6972,-4.33,4598.2,22524,3311656,147,0.01,,,0.0001,0.010604806244373322,802913
6976,-4.41,4571.15,22533,3315694,147,0.01,,,0.0001,0.008682642132043839,803923
6980,-4.35,4585.29,22545,3320613,147,0.01,,,0.0001,0.0069052246399223804,805153
6984,-4.33,4591.13,22556,3325191,147,0.01,,,0.0001,0.011210332624614239,806297
6988,-4.35,4585.27,22568,3330351,147,0.01,,,0.0001,0.009038539603352547,807587
6992,-4.27,4589.46,22578,3334575,147,0.01,,,0.0001,0.012698045000433922,808643
6996,-4.26,4579.64,22589,3339073,147,0.01,,,0.0001,0.0026873182505369186,809768
7000,-4.41,4588.81,22600,3343516,147,0.01,,,0.0001,0.03043304942548275,810878
7004,-4.46,4589.26,22611,3347952,148,0.01,,,0.0001,0.009656429290771484,811987
7008,-4.34,4598.35,22623,3352928,148,0.01,,,0.0001,0.03258907422423363,813231
7012,-4.36,4623.14,22635,3358022,148,0.01,,,0.0001,0.04153028875589371,814505
7016,-4.34,4625.07,22648,3362973,148,0.01,,,0.0001,0.012243213132023811,815743
7020,-4.3,4643.07,22659,3367557,148,0.01,,,0.0001,0.006836660671979189,816889
7024,-4.27,4656.32,22670,3372511,148,0.01,,,0.0001,0.0061918869614601135,818127
7028,-4.13,4645.77,22681,3376900,148,0.01,,,0.0001,0.010418519377708435,819224
7032,-4.18,4644.05,22693,3381854,149,0.01,,,0.0001,0.008595520630478859,820463
7036,-4.04,4695.72,22706,3387257,149,0.01,,,0.0001,0.008333971723914146,821814
7040,-3.97,4699.6,22717,3392227,149,0.01,,,0.0001,0.0013322544982656837,823056
7044,-4.06,4686.03,22727,3396231,149,0.01,,,0.0001,0.006343260407447815,824057
,,,,3400000,,0.01,4818.85,-0.6,0.0001,0.021004175767302513,824999
7048,-4.08,4694.93,22773,3400684,149,0.01,,,0.0001,0.0020823758095502853,825170
7052,-4.12,4682.12,22783,3404799,149,0.01,,,0.0001,0.03562095761299133,826199
7056,-4.28,4672.86,22793,3409106,149,0.01,,,0.0001,0.007725919596850872,827276
7060,-4.27,4682.78,22805,3414203,149,0.01,,,0.0001,0.0039995270781219006,828550
7064,-4.25,4677.81,22816,3418686,149,0.01,,,0.0001,0.005585457663983107,829671
